Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
2016-Jan-05 11:21:33	PI_16	74	2	2	1405754	0	0,1
2016-Jan-05 11:21:35	PI_16	75	2	0	642933	0	
2016-Jan-05 11:21:37	PI_16	76	2	0	642933	0	
2016-Jan-05 11:21:39	PI_16	77	2	0	642933	0	
2016-Jan-05 11:21:41	PI_16	78	2	2	1405754	0	0,1
2016-Jan-05 11:21:43	PI_16	79	2	1	997955	0	0
2016-Jan-05 11:21:45	PI_16	80	2	0	642933	0	
2016-Jan-05 11:21:47	PI_16	81	2	2	1405754	0	0,1
2016-Jan-05 11:21:49	PI_16	82	2	0	642933	0	
2016-Jan-05 11:21:51	PI_16	83	2	0	642933	0	
2016-Jan-05 11:21:53	PI_16	84	2	0	642933	0	
2016-Jan-05 11:21:55	PI_16	85	2	2	1405754	0	0,1
2016-Jan-05 11:21:57	PI_16	86	2	0	642933	0	
2016-Jan-05 11:21:59	PI_16	87	2	1	997955	0	0
2016-Jan-05 11:22:01	PI_16	88	2	2	1405754	0	0,1
2016-Jan-05 11:22:03	PI_16	89	2	0	642933	0	
2016-Jan-05 11:22:05	PI_16	90	2	0	642933	0	
2016-Jan-05 11:22:07	PI_16	91	2	0	642933	0	
2016-Jan-05 11:22:09	PI_16	92	2	0	642933	0	
2016-Jan-05 11:22:11	PI_16	93	2	2	1405754	0	0,1
2016-Jan-05 11:22:13	PI_16	94	2	0	642933	0	
2016-Jan-05 11:22:15	PI_16	95	2	0	642933	0	
2016-Jan-05 11:22:17	PI_16	96	2	2	1405754	0	0,1
2016-Jan-05 11:22:19	PI_16	97	2	0	642933	0	
2016-Jan-05 11:22:21	PI_16	98	2	0	642933	0	
2016-Jan-05 11:22:23	PI_16	99	2	0	642933	0	
2016-Jan-05 11:22:25	PI_16	100	2	2	1405754	0	0,1
2016-Jan-05 11:22:27	PI_16	101	2	0	642933	0	
2016-Jan-05 11:22:29	PI_16	102	2	0	642933	0	
2016-Jan-05 11:22:31	PI_16	103	2	2	1405754	0	0,1
2016-Jan-05 11:22:33	PI_16	104	2	0	642933	0	
2016-Jan-05 11:22:35	PI_16	105	2	0	642933	0	
2016-Jan-05 11:22:37	PI_16	106	2	0	642933	0	
2016-Jan-05 11:22:39	PI_16	107	2	0	642933	0	
2016-Jan-05 11:22:41	PI_16	108	2	2	1405754	0	0,1
2016-Jan-05 11:22:43	PI_16	109	2	0	642933	0	
2016-Jan-05 11:22:45	PI_16	110	2	2	1405754	0	0,1
2016-Jan-05 11:22:47	PI_16	111	2	0	642933	0	
2016-Jan-05 11:22:49	PI_16	112	2	2	1405754	0	0,1
2016-Jan-05 11:22:51	PI_16	113	2	2	1405754	0	0,1
2016-Jan-05 11:22:53	PI_16	114	2	0	642933	0	
2016-Jan-05 11:22:55	PI_16	115	2	0	642933	0	
2016-Jan-05 11:22:57	PI_16	116	2	2	1405754	0	0,1
2016-Jan-05 11:22:59	PI_16	117	2	0	642933	0	
2016-Jan-05 11:23:01	PI_16	118	2	2	1405754	0	0,1
2016-Jan-05 11:23:03	PI_16	119	2	0	642933	0	
2016-Jan-05 11:23:05	PI_16	120	2	2	1405754	0	0,1
2016-Jan-05 11:23:07	PI_16	121	2	0	642933	0	
2016-Jan-05 11:23:09	PI_16	122	2	0	642933	0	
2016-Jan-05 11:23:11	PI_16	123	2	0	642933	0	
2016-Jan-05 11:23:13	PI_16	124	2	0	642933	0	
2016-Jan-05 11:23:15	PI_16	125	2	2	1405754	0	0,1
2016-Jan-05 11:23:17	PI_16	126	2	0	642933	0	
2016-Jan-05 11:23:19	PI_16	127	2	0	642933	0	
2016-Jan-05 11:23:21	PI_16	128	2	0	642933	0	
2016-Jan-05 11:23:23	PI_16	129	2	2	1405754	0	0,1
2016-Jan-05 11:23:25	PI_16	130	2	0	642933	0	
2016-Jan-05 11:23:27	PI_16	131	2	0	642933	0	
2016-Jan-05 11:23:29	PI_16	132	2	2	1405754	0	0,1
2016-Jan-05 11:23:31	PI_16	133	2	2	1405754	0	0,1
2016-Jan-05 11:23:33	PI_16	134	2	0	642933	0	
2016-Jan-05 11:23:35	PI_16	135	2	0	642933	0	
2016-Jan-05 11:23:37	PI_16	136	2	0	642933	0	
2016-Jan-05 11:23:39	PI_16	137	2	0	642933	0	
2016-Jan-05 11:23:41	PI_16	138	2	2	1405754	0	0,1
2016-Jan-05 11:23:43	PI_16	139	2	0	642933	0	
2016-Jan-05 11:23:45	PI_16	140	2	2	1405754	0	0,1
2016-Jan-05 11:23:47	PI_16	141	2	0	642933	0	
2016-Jan-05 11:23:49	PI_16	142	2	0	642933	0	
2016-Jan-05 11:23:51	PI_16	143	2	2	1405754	0	0,1
2016-Jan-05 11:23:53	PI_16	144	2	0	642933	0	
2016-Jan-05 11:23:55	PI_16	145	2	1	997955	0	0
2016-Jan-05 11:23:57	PI_16	146	2	2	1405754	0	0,1
2016-Jan-05 11:23:59	PI_16	147	2	0	642933	0	
2016-Jan-05 11:24:01	PI_16	148	2	2	1405754	0	0,1
2016-Jan-05 11:24:03	PI_16	149	2	0	642933	0	
2016-Jan-05 11:24:05	PI_16	150	2	0	642933	0	
2016-Jan-05 11:24:07	PI_16	151	2	0	642933	0	
2016-Jan-05 11:24:09	PI_16	152	2	0	642933	0	
2016-Jan-05 11:24:11	PI_16	153	2	2	1405754	0	0,1
2016-Jan-05 11:24:13	PI_16	154	2	0	642933	0	
2016-Jan-05 11:24:15	PI_16	155	2	0	642933	0	
2016-Jan-05 11:24:17	PI_16	156	2	0	642933	0	
2016-Jan-05 11:24:19	PI_16	157	2	0	642933	0	
2016-Jan-05 11:24:21	PI_16	158	2	0	642933	0	
2016-Jan-05 11:24:23	PI_16	159	2	2	1405754	0	0,1
2016-Jan-05 11:24:25	PI_16	160	2	0	642933	0	
2016-Jan-05 11:24:27	PI_16	161	2	0	642933	0	
2016-Jan-05 11:24:29	PI_16	162	2	0	642933	0	
2016-Jan-05 11:24:31	PI_16	163	2	0	642933	0	
2016-Jan-05 11:24:33	PI_16	164	2	0	642933	0	
2016-Jan-05 11:24:35	PI_16	165	2	2	1405754	0	0,1
2016-Jan-05 11:24:37	PI_16	166	2	0	642933	0	
2016-Jan-05 11:24:39	PI_16	167	2	2	1405754	0	0,1
2016-Jan-05 11:24:41	PI_16	168	2	0	642933	0	
2016-Jan-05 11:24:43	PI_16	169	2	2	1405754	0	0,1
2016-Jan-05 11:24:45	PI_16	170	2	2	1405754	0	0,1
2016-Jan-05 11:24:47	PI_16	171	2	0	642933	0	
2016-Jan-05 11:24:49	PI_16	172	2	0	642933	0	
2016-Jan-05 11:24:51	PI_16	173	2	2	1405754	0	0,1
2016-Jan-05 11:24:53	PI_16	174	2	0	642933	0	
2016-Jan-05 11:24:55	PI_16	175	2	0	642933	0	
2016-Jan-05 11:24:57	PI_16	176	2	0	642933	0	
2016-Jan-05 11:24:59	PI_16	177	2	0	642933	0	
2016-Jan-05 11:25:01	PI_16	178	2	0	642933	0	
2016-Jan-05 11:25:03	PI_16	179	2	0	642933	0	
2016-Jan-05 11:25:05	PI_16	180	2	0	642933	0	
2016-Jan-05 11:25:07	PI_16	181	2	0	642933	0	
2016-Jan-05 11:25:09	PI_16	182	2	0	642933	0	
2016-Jan-05 11:25:11	PI_16	183	2	2	1405754	0	0,1
2016-Jan-05 11:25:13	PI_16	184	2	0	642933	0	
2016-Jan-05 11:25:15	PI_16	185	2	0	642933	0	
2016-Jan-05 11:25:17	PI_16	186	2	0	642933	0	
2016-Jan-05 11:25:19	PI_16	187	2	0	642933	0	
2016-Jan-05 11:25:21	PI_16	188	2	2	1405754	0	0,1
2016-Jan-05 11:25:23	PI_16	189	2	2	1405754	0	0,1
2016-Jan-05 11:25:25	PI_16	190	2	0	642933	0	
2016-Jan-05 11:25:27	PI_16	191	2	2	1405754	0	0,1
2016-Jan-05 11:25:29	PI_16	192	2	0	642933	0	
2016-Jan-05 11:25:31	PI_16	193	2	2	1405754	0	0,1
2016-Jan-05 11:25:33	PI_16	194	2	2	1405754	0	0,1
2016-Jan-05 11:25:35	PI_16	195	2	0	642933	0	
2016-Jan-05 11:25:37	PI_16	196	2	2	1405754	0	0,1
2016-Jan-05 11:25:39	PI_16	197	2	0	642933	0	
2016-Jan-05 11:25:41	PI_16	198	2	0	642933	0	
2016-Jan-05 11:25:43	PI_16	199	2	2	1405754	0	0,1
2016-Jan-05 11:25:45	PI_16	200	2	0	642933	0	
2016-Jan-05 11:25:47	PI_16	201	2	2	1405754	0	0,1
2016-Jan-05 11:25:49	PI_16	202	2	0	642933	0	
2016-Jan-05 11:25:51	PI_16	203	2	2	1405754	0	0,1
2016-Jan-05 11:25:53	PI_16	204	2	0	642933	0	
2016-Jan-05 11:25:55	PI_16	205	2	0	642933	0	
2016-Jan-05 11:25:57	PI_16	206	2	0	642933	0	
2016-Jan-05 11:25:59	PI_16	207	2	2	1405754	0	0,1
2016-Jan-05 11:26:01	PI_16	208	2	0	642933	0	
2016-Jan-05 11:26:03	PI_16	209	2	2	1405754	0	0,1
2016-Jan-05 11:26:05	PI_16	210	2	0	642933	0	
2016-Jan-05 11:26:07	PI_16	211	2	0	642933	0	
2016-Jan-05 11:26:09	PI_16	212	2	0	642933	0	
2016-Jan-05 11:26:11	PI_16	213	2	0	642933	0	
2016-Jan-05 11:26:13	PI_16	214	2	0	642933	0	
2016-Jan-05 11:26:15	PI_16	215	2	2	1405754	0	0,1
2016-Jan-05 11:26:17	PI_16	216	2	0	642933	0	
2016-Jan-05 11:26:19	PI_16	217	2	0	642933	0	
2016-Jan-05 11:26:21	PI_16	218	2	0	642933	0	
2016-Jan-05 11:26:23	PI_16	219	2	0	642933	0	
2016-Jan-05 11:26:25	PI_16	220	2	0	642933	0	
2016-Jan-05 11:26:27	PI_16	221	2	2	1405754	0	0,1
2016-Jan-05 11:26:29	PI_16	222	2	0	642933	0	
2016-Jan-05 11:26:31	PI_16	223	2	0	642933	0	
2016-Jan-05 11:26:33	PI_16	224	2	0	642933	0	
2016-Jan-05 11:26:35	PI_16	225	2	2	1405754	0	0,1
2016-Jan-05 11:26:37	PI_16	226	2	0	642933	0	
2016-Jan-05 11:26:39	PI_16	227	2	2	1405754	0	0,1
2016-Jan-05 11:26:41	PI_16	228	2	0	642933	0	
2016-Jan-05 11:26:43	PI_16	229	2	1	997955	0	0
2016-Jan-05 11:26:45	PI_16	230	2	2	1405754	0	0,1
2016-Jan-05 11:26:47	PI_16	231	2	1	997955	0	0
2016-Jan-05 11:26:49	PI_16	232	2	2	1405754	0	0,1
2016-Jan-05 11:26:51	PI_16	233	2	2	1405754	0	0,1
2016-Jan-05 11:26:53	PI_16	234	2	0	642933	0	
2016-Jan-05 11:26:55	PI_16	235	2	2	1405754	0	0,1
2016-Jan-05 11:26:57	PI_16	236	2	0	642933	0	
2016-Jan-05 11:26:59	PI_16	237	2	1	997955	0	0
2016-Jan-05 11:27:01	PI_16	238	2	2	1405754	0	0,1
2016-Jan-05 11:27:03	PI_16	239	2	1	997955	0	0
2016-Jan-05 11:27:05	PI_16	240	2	2	1405754	0	0,1
2016-Jan-05 11:27:07	PI_16	241	2	1	997955	0	0
2016-Jan-05 11:27:09	PI_16	242	2	1	997955	0	0
2016-Jan-05 11:27:11	PI_16	243	2	2	1405754	0	0,1
2016-Jan-05 11:27:13	PI_16	244	2	1	997955	0	0
2016-Jan-05 11:27:15	PI_16	245	2	2	1405754	0	0,1
2016-Jan-05 11:27:17	PI_16	246	2	2	1405754	0	0,1
2016-Jan-05 11:27:19	PI_16	247	2	0	642933	0	
2016-Jan-05 11:27:21	PI_16	248	2	2	1405754	0	0,1
2016-Jan-05 11:27:23	PI_16	249	2	2	1405754	0	0,1
2016-Jan-05 11:27:25	PI_16	250	2	0	642933	0	
2016-Jan-05 11:27:27	PI_16	251	2	2	1405754	0	0,1
2016-Jan-05 11:27:29	PI_16	252	2	0	642933	0	
2016-Jan-05 11:27:31	PI_16	253	2	0	642933	0	
2016-Jan-05 11:27:33	PI_16	254	2	0	642933	0	
2016-Jan-05 11:27:35	PI_16	255	2	2	1405754	0	0,1
2016-Jan-05 11:27:37	PI_16	256	2	0	642933	0	
2016-Jan-05 11:27:39	PI_16	257	2	0	642933	0	
2016-Jan-05 11:27:41	PI_16	258	2	0	642933	0	
2016-Jan-05 11:27:43	PI_16	259	2	0	642933	0	
2016-Jan-05 11:27:45	PI_16	260	2	0	642933	0	
2016-Jan-05 11:27:47	PI_16	261	2	2	1405754	0	0,1
2016-Jan-05 11:27:49	PI_16	262	2	0	642933	0	
2016-Jan-05 11:27:51	PI_16	263	2	0	642933	0	
2016-Jan-05 11:27:53	PI_16	264	2	0	642933	0	
2016-Jan-05 11:27:55	PI_16	265	2	2	1405754	0	0,1
2016-Jan-05 11:27:57	PI_16	266	2	0	642933	0	
2016-Jan-05 11:27:59	PI_16	267	2	0	642933	0	
2016-Jan-05 11:28:01	PI_16	268	2	0	642933	0	
2016-Jan-05 11:28:03	PI_16	269	2	0	642933	0	
2016-Jan-05 11:28:05	PI_16	270	2	0	642933	0	
2016-Jan-05 11:28:07	PI_16	271	2	0	642933	0	
2016-Jan-05 11:28:09	PI_16	272	2	0	642933	0	
2016-Jan-05 11:28:11	PI_16	273	2	0	642933	0	
2016-Jan-05 11:28:13	PI_16	274	2	0	642933	0	
2016-Jan-05 11:28:15	PI_16	275	2	0	642933	0	
2016-Jan-05 11:28:17	PI_16	276	2	0	642933	0	
2016-Jan-05 11:28:19	PI_16	277	2	0	642933	0	
2016-Jan-05 11:28:21	PI_16	278	2	0	642933	0	
2016-Jan-05 11:28:23	PI_16	279	2	2	1405754	0	0,1
2016-Jan-05 11:28:25	PI_16	280	2	0	642933	0	
2016-Jan-05 11:28:27	PI_16	281	2	0	642933	0	
2016-Jan-05 11:28:29	PI_16	282	2	0	642933	0	
2016-Jan-05 11:28:31	PI_16	283	2	0	642933	0	
2016-Jan-05 11:28:33	PI_16	284	2	2	1405754	0	0,1
2016-Jan-05 11:28:35	PI_16	285	2	1	997955	0	0
2016-Jan-05 11:28:37	PI_16	286	2	2	1405754	0	0,1
2016-Jan-05 11:28:39	PI_16	287	2	1	997955	0	0
2016-Jan-05 11:28:41	PI_16	288	2	1	997955	0	0
2016-Jan-05 11:28:43	PI_16	289	2	1	997955	0	0
2016-Jan-05 11:28:45	PI_16	290	2	1	997955	0	0
2016-Jan-05 11:28:47	PI_16	291	2	2	1405754	0	0,1
2016-Jan-05 11:28:49	PI_16	292	2	1	997955	0	0
2016-Jan-05 11:28:51	PI_16	293	2	2	1405754	0	0,1
2016-Jan-05 11:28:53	PI_16	294	2	1	997955	0	0
2016-Jan-05 11:28:55	PI_16	295	2	2	1405754	0	0,1
2016-Jan-05 11:28:57	PI_16	296	2	0	642933	0	
2016-Jan-05 11:28:59	PI_16	297	2	0	642933	0	
2016-Jan-05 11:29:01	PI_16	298	2	2	1405754	0	0,1
2016-Jan-05 11:29:03	PI_16	299	2	0	642933	0	
2016-Jan-05 11:29:05	PI_16	300	2	1	997955	0	0
2016-Jan-05 11:29:07	PI_16	301	2	0	642933	0	
2016-Jan-05 11:29:09	PI_16	302	2	0	642933	0	
2016-Jan-05 11:29:11	PI_16	303	2	1	997955	0	0
2016-Jan-05 11:29:13	PI_16	304	2	2	1405754	0	0,1
2016-Jan-05 11:29:15	PI_16	305	2	2	1405754	0	0,1
2016-Jan-05 11:29:17	PI_16	306	2	0	642933	0	
2016-Jan-05 11:29:19	PI_16	307	2	2	1405754	0	0,1
2016-Jan-05 11:29:21	PI_16	308	2	0	642933	0	
2016-Jan-05 11:29:23	PI_16	309	2	2	1405754	0	0,1
2016-Jan-05 11:29:25	PI_16	310	2	0	642933	0	
2016-Jan-05 11:29:27	PI_16	311	2	1	997955	0	0
2016-Jan-05 11:29:29	PI_16	312	2	2	1405754	0	0,1
2016-Jan-05 11:29:31	PI_16	313	2	2	1405754	0	0,1
2016-Jan-05 11:29:33	PI_16	314	2	0	642933	0	
2016-Jan-05 11:29:35	PI_16	315	2	2	1405754	0	0,1
2016-Jan-05 11:29:37	PI_16	316	2	0	642933	0	
2016-Jan-05 11:29:39	PI_16	317	2	2	1405754	0	0,1
2016-Jan-05 11:29:41	PI_16	318	2	0	642933	0	
2016-Jan-05 11:29:43	PI_16	319	2	0	642933	0	
2016-Jan-05 11:29:45	PI_16	320	2	2	1405754	0	0,1
2016-Jan-05 11:29:47	PI_16	321	2	0	642933	0	
2016-Jan-05 11:29:49	PI_16	322	2	0	642933	0	
2016-Jan-05 11:29:51	PI_16	323	2	0	642933	0	
2016-Jan-05 11:29:53	PI_16	324	2	0	642933	0	
2016-Jan-05 11:29:55	PI_16	325	2	2	1405754	0	0,1
2016-Jan-05 11:29:57	PI_16	326	2	0	642933	0	
2016-Jan-05 11:29:59	PI_16	327	2	0	642933	0	
2016-Jan-05 11:30:01	PI_16	328	2	0	642933	0	
2016-Jan-05 11:30:03	PI_16	329	2	2	1405754	0	0,1
2016-Jan-05 11:30:05	PI_16	330	2	2	1405754	0	0,1
2016-Jan-05 11:30:07	PI_16	331	2	2	1405754	0	0,1
2016-Jan-05 11:30:09	PI_16	332	2	0	642933	0	
2016-Jan-05 11:30:11	PI_16	333	2	0	642933	0	
2016-Jan-05 11:30:13	PI_16	334	2	1	997955	0	0
2016-Jan-05 11:30:15	PI_16	335	2	1	997955	0	0
2016-Jan-05 11:30:17	PI_16	336	2	2	1405754	0	0,1
2016-Jan-05 11:30:19	PI_16	337	2	0	642933	0	
2016-Jan-05 11:30:21	PI_16	338	2	0	642933	0	
2016-Jan-05 11:30:23	PI_16	339	2	2	1405754	0	0,1
2016-Jan-05 11:30:25	PI_16	340	2	0	642933	0	
2016-Jan-05 11:30:27	PI_16	341	2	2	1405754	0	0,1
2016-Jan-05 11:30:29	PI_16	342	2	0	642933	0	
2016-Jan-05 11:30:31	PI_16	343	2	0	642933	0	
2016-Jan-05 11:30:33	PI_16	344	2	0	642933	0	
2016-Jan-05 11:30:35	PI_16	345	2	2	1405754	0	0,1
2016-Jan-05 11:30:37	PI_16	346	2	0	642933	0	
2016-Jan-05 11:30:39	PI_16	347	2	2	1405754	0	0,1
2016-Jan-05 11:30:41	PI_16	348	2	2	1405754	0	0,1
2016-Jan-05 11:30:43	PI_16	349	2	0	642933	0	
2016-Jan-05 11:30:45	PI_16	350	2	0	642933	0	
2016-Jan-05 11:30:47	PI_16	351	2	2	1405754	0	0,1
2016-Jan-05 11:30:49	PI_16	352	2	0	642933	0	
2016-Jan-05 11:30:51	PI_16	353	2	2	1405754	0	0,1
2016-Jan-05 11:30:53	PI_16	354	2	0	642933	0	
2016-Jan-05 11:30:55	PI_16	355	2	0	642933	0	
2016-Jan-05 11:30:57	PI_16	356	2	2	1405754	0	0,1
2016-Jan-05 11:30:59	PI_16	357	2	0	642933	0	
2016-Jan-05 11:31:01	PI_16	358	2	0	642933	0	
2016-Jan-05 11:31:03	PI_16	359	2	2	1405754	0	0,1
2016-Jan-05 11:31:05	PI_16	360	2	0	642933	0	
2016-Jan-05 11:31:07	PI_16	361	2	0	642933	0	
2016-Jan-05 11:31:09	PI_16	362	2	0	642933	0	
2016-Jan-05 11:31:11	PI_16	363	2	2	1405754	0	0,1
2016-Jan-05 11:31:13	PI_16	364	2	0	642933	0	
2016-Jan-05 11:31:15	PI_16	365	2	2	1405754	0	0,1
2016-Jan-05 11:31:17	PI_16	366	2	0	642933	0	
2016-Jan-05 11:31:19	PI_16	367	2	2	1405754	0	0,1
2016-Jan-05 11:31:21	PI_16	368	2	0	642933	0	
2016-Jan-05 11:31:23	PI_16	369	2	0	642933	0	
2016-Jan-05 11:31:25	PI_16	370	2	1	997955	0	0
2016-Jan-05 11:31:27	PI_16	371	2	2	1405754	0	0,1
2016-Jan-05 11:31:29	PI_16	372	2	2	1405754	0	0,1
2016-Jan-05 11:31:31	PI_16	373	2	0	642933	0	
2016-Jan-05 11:31:33	PI_16	374	2	2	1405754	0	0,1
2016-Jan-05 11:31:35	PI_16	375	2	0	642933	0	
2016-Jan-05 11:31:37	PI_16	376	2	2	1405754	0	0,1
2016-Jan-05 11:31:39	PI_16	377	2	0	642933	0	
2016-Jan-05 11:31:41	PI_16	378	2	0	642933	0	
2016-Jan-05 11:31:43	PI_16	379	2	2	1405754	0	0,1
2016-Jan-05 11:31:45	PI_16	380	2	0	642933	0	
2016-Jan-05 11:31:47	PI_16	381	2	0	642933	0	
2016-Jan-05 11:31:49	PI_16	382	2	0	642933	0	
2016-Jan-05 11:31:51	PI_16	383	2	2	1405754	0	0,1
2016-Jan-05 11:31:53	PI_16	384	2	0	642933	0	
2016-Jan-05 11:31:55	PI_16	385	2	0	642933	0	
2016-Jan-05 11:31:57	PI_16	386	2	0	642933	0	
2016-Jan-05 11:31:59	PI_16	387	2	2	1405754	0	0,1
2016-Jan-05 11:32:01	PI_16	388	2	0	642933	0	
2016-Jan-05 11:32:03	PI_16	389	2	2	1405754	0	0,1
2016-Jan-05 11:32:05	PI_16	390	2	0	642933	0	
2016-Jan-05 11:32:07	PI_16	391	2	0	642933	0	
2016-Jan-05 11:32:09	PI_16	392	2	0	642933	0	
2016-Jan-05 11:32:11	PI_16	393	2	2	1405754	0	0,1
2016-Jan-05 11:32:13	PI_16	394	2	0	642933	0	
2016-Jan-05 11:32:15	PI_16	395	2	0	642933	0	
2016-Jan-05 11:32:17	PI_16	396	2	0	642933	0	
2016-Jan-05 11:32:19	PI_16	397	2	0	642933	0	
2016-Jan-05 11:32:21	PI_16	398	2	2	1405754	0	0,1
2016-Jan-05 11:32:23	PI_16	399	2	0	642933	0	
2016-Jan-05 11:32:25	PI_16	400	2	2	1405754	0	0,1
2016-Jan-05 11:32:27	PI_16	401	2	0	642933	0	
2016-Jan-05 11:32:29	PI_16	402	2	0	642933	0	
2016-Jan-05 11:32:31	PI_16	403	2	0	642933	0	
2016-Jan-05 11:32:33	PI_16	404	2	0	642933	0	
2016-Jan-05 11:32:35	PI_16	405	2	0	642933	0	
2016-Jan-05 11:32:37	PI_16	406	2	0	642933	0	
2016-Jan-05 11:32:39	PI_16	407	2	0	642933	0	
2016-Jan-05 11:32:41	PI_16	408	2	0	642933	0	
2016-Jan-05 11:32:43	PI_16	409	2	0	642933	0	
2016-Jan-05 11:32:45	PI_16	410	2	0	642933	0	
2016-Jan-05 11:32:47	PI_16	411	2	0	642933	0	
2016-Jan-05 11:32:49	PI_16	412	2	0	642933	0	
2016-Jan-05 11:32:51	PI_16	413	2	0	642933	0	
2016-Jan-05 11:32:53	PI_16	414	2	0	642933	0	
2016-Jan-05 11:32:55	PI_16	415	2	2	1405754	0	0,1
