Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
2016-Jan-05 11:20:29	PI_8	43	2	1	997955	0	0
2016-Jan-05 11:20:31	PI_8	44	2	0	642933	0	
2016-Jan-05 11:20:33	PI_8	45	2	1	997955	0	0
2016-Jan-05 11:20:35	PI_8	46	2	1	997955	0	0
2016-Jan-05 11:20:37	PI_8	47	2	1	997955	0	0
2016-Jan-05 11:20:39	PI_8	48	2	1	997955	0	0
2016-Jan-05 11:20:41	PI_8	49	2	0	642933	0	
2016-Jan-05 11:20:43	PI_8	50	2	1	997955	0	0
2016-Jan-05 11:20:45	PI_8	51	2	1	997955	0	0
2016-Jan-05 11:20:47	PI_8	52	2	0	642933	0	
2016-Jan-05 11:20:49	PI_8	53	2	2	1405754	0	0,1
2016-Jan-05 11:20:51	PI_8	54	2	0	642933	0	
2016-Jan-05 11:20:53	PI_8	55	2	0	642933	0	
2016-Jan-05 11:20:55	PI_8	56	2	0	642933	0	
2016-Jan-05 11:20:57	PI_8	57	2	0	642933	0	
2016-Jan-05 11:20:59	PI_8	58	2	0	642933	0	
2016-Jan-05 11:21:01	PI_8	59	2	1	997955	0	0
2016-Jan-05 11:21:03	PI_8	60	2	0	642933	0	
2016-Jan-05 11:21:05	PI_8	61	2	0	642933	0	
2016-Jan-05 11:21:07	PI_8	62	2	0	642933	0	
2016-Jan-05 11:21:09	PI_8	63	2	0	642933	0	
2016-Jan-05 11:21:11	PI_8	64	2	0	642933	0	
2016-Jan-05 11:21:13	PI_8	65	2	0	642933	0	
2016-Jan-05 11:21:15	PI_8	66	2	1	997955	0	0
2016-Jan-05 11:21:17	PI_8	67	2	1	997955	0	0
2016-Jan-05 11:21:19	PI_8	68	2	0	642933	0	
2016-Jan-05 11:21:21	PI_8	69	2	2	1405754	0	0,1
2016-Jan-05 11:21:23	PI_8	70	2	0	642933	0	
2016-Jan-05 11:21:25	PI_8	71	2	0	642933	0	
2016-Jan-05 11:21:27	PI_8	72	2	0	642933	0	
2016-Jan-05 11:21:29	PI_8	73	2	2	1405754	0	0,1
2016-Jan-05 11:21:31	PI_8	74	2	0	642933	0	
2016-Jan-05 11:21:33	PI_8	75	2	0	642933	0	
2016-Jan-05 11:21:35	PI_8	76	2	0	642933	0	
2016-Jan-05 11:21:37	PI_8	77	2	0	642933	0	
2016-Jan-05 11:21:39	PI_8	78	2	2	1405754	0	0,1
2016-Jan-05 11:21:41	PI_8	79	2	0	642933	0	
2016-Jan-05 11:21:43	PI_8	80	2	0	642933	0	
2016-Jan-05 11:21:45	PI_8	81	2	0	642933	0	
2016-Jan-05 11:21:47	PI_8	82	2	1	997955	0	0
2016-Jan-05 11:21:49	PI_8	83	2	0	642933	0	
2016-Jan-05 11:21:51	PI_8	84	2	1	997955	0	0
2016-Jan-05 11:21:53	PI_8	85	2	0	642933	0	
2016-Jan-05 11:21:55	PI_8	86	2	1	997955	0	0
2016-Jan-05 11:21:57	PI_8	87	2	1	997955	0	0
2016-Jan-05 11:21:59	PI_8	88	2	1	997955	0	0
2016-Jan-05 11:22:01	PI_8	89	2	0	642933	0	
2016-Jan-05 11:22:03	PI_8	90	2	0	642933	0	
2016-Jan-05 11:22:05	PI_8	91	2	0	642933	0	
2016-Jan-05 11:22:07	PI_8	92	2	0	642933	0	
2016-Jan-05 11:22:09	PI_8	93	2	0	642933	0	
2016-Jan-05 11:22:11	PI_8	94	2	0	642933	0	
2016-Jan-05 11:22:13	PI_8	95	2	0	642933	0	
2016-Jan-05 11:22:15	PI_8	96	2	1	997955	0	0
2016-Jan-05 11:22:17	PI_8	97	2	0	642933	0	
2016-Jan-05 11:22:19	PI_8	98	2	0	642933	0	
2016-Jan-05 11:22:21	PI_8	99	2	1	997955	0	0
2016-Jan-05 11:22:23	PI_8	100	2	0	642933	0	
2016-Jan-05 11:22:25	PI_8	101	2	0	642933	0	
2016-Jan-05 11:22:27	PI_8	102	2	1	997955	0	0
2016-Jan-05 11:22:29	PI_8	103	2	0	642933	0	
2016-Jan-05 11:22:31	PI_8	104	2	1	997955	0	0
2016-Jan-05 11:22:33	PI_8	105	2	0	642933	0	
2016-Jan-05 11:22:35	PI_8	106	2	0	642933	0	
2016-Jan-05 11:22:37	PI_8	107	2	0	642933	0	
2016-Jan-05 11:22:39	PI_8	108	2	0	642933	0	
2016-Jan-05 11:22:41	PI_8	109	2	0	642933	0	
2016-Jan-05 11:22:43	PI_8	110	2	1	997955	0	0
2016-Jan-05 11:22:45	PI_8	111	2	0	642933	0	
2016-Jan-05 11:22:47	PI_8	112	2	1	997955	0	0
2016-Jan-05 11:22:49	PI_8	113	2	1	997955	0	0
2016-Jan-05 11:22:51	PI_8	114	2	0	642933	0	
2016-Jan-05 11:22:53	PI_8	115	2	1	997955	0	0
2016-Jan-05 11:22:55	PI_8	116	2	1	997955	0	0
2016-Jan-05 11:22:57	PI_8	117	2	0	642933	0	
2016-Jan-05 11:22:59	PI_8	118	2	1	997955	0	0
2016-Jan-05 11:23:01	PI_8	119	2	0	642933	0	
2016-Jan-05 11:23:03	PI_8	120	2	1	997955	0	0
2016-Jan-05 11:23:05	PI_8	121	2	1	997955	0	0
2016-Jan-05 11:23:07	PI_8	122	2	0	642933	0	
2016-Jan-05 11:23:09	PI_8	123	2	0	642933	0	
2016-Jan-05 11:23:11	PI_8	124	2	0	642933	0	
2016-Jan-05 11:23:13	PI_8	125	2	0	642933	0	
2016-Jan-05 11:23:15	PI_8	126	2	0	642933	0	
2016-Jan-05 11:23:17	PI_8	127	2	0	642933	0	
2016-Jan-05 11:23:19	PI_8	128	2	0	642933	0	
2016-Jan-05 11:23:21	PI_8	129	2	1	997955	0	0
2016-Jan-05 11:23:23	PI_8	130	2	0	642933	0	
2016-Jan-05 11:23:25	PI_8	131	2	0	642933	0	
2016-Jan-05 11:23:27	PI_8	132	2	1	997955	0	0
2016-Jan-05 11:23:29	PI_8	133	2	0	642933	0	
2016-Jan-05 11:23:31	PI_8	134	2	1	997955	0	0
2016-Jan-05 11:23:33	PI_8	135	2	0	642933	0	
2016-Jan-05 11:23:35	PI_8	136	2	0	642933	0	
2016-Jan-05 11:23:37	PI_8	137	2	0	642933	0	
2016-Jan-05 11:23:39	PI_8	138	2	0	642933	0	
2016-Jan-05 11:23:41	PI_8	139	2	1	997955	0	0
2016-Jan-05 11:23:43	PI_8	140	2	0	642933	0	
2016-Jan-05 11:23:45	PI_8	141	2	2	1405754	0	0,1
2016-Jan-05 11:23:47	PI_8	142	2	0	642933	0	
2016-Jan-05 11:23:49	PI_8	143	2	0	642933	0	
2016-Jan-05 11:23:51	PI_8	144	2	0	642933	0	
2016-Jan-05 11:23:53	PI_8	145	2	1	997955	0	0
2016-Jan-05 11:23:55	PI_8	146	2	1	997955	0	0
2016-Jan-05 11:23:57	PI_8	147	2	1	997955	0	0
2016-Jan-05 11:23:59	PI_8	148	2	0	642933	0	
2016-Jan-05 11:24:01	PI_8	149	2	0	642933	0	
2016-Jan-05 11:24:03	PI_8	150	2	0	642933	0	
2016-Jan-05 11:24:05	PI_8	151	2	0	642933	0	
2016-Jan-05 11:24:07	PI_8	152	2	1	997955	0	0
2016-Jan-05 11:24:09	PI_8	153	2	0	642933	0	
2016-Jan-05 11:24:11	PI_8	154	2	0	642933	0	
2016-Jan-05 11:24:13	PI_8	155	2	0	642933	0	
2016-Jan-05 11:24:15	PI_8	156	2	1	997955	0	0
2016-Jan-05 11:24:17	PI_8	157	2	0	642933	0	
2016-Jan-05 11:24:19	PI_8	158	2	0	642933	0	
2016-Jan-05 11:24:21	PI_8	159	2	0	642933	0	
2016-Jan-05 11:24:23	PI_8	160	2	0	642933	0	
2016-Jan-05 11:24:25	PI_8	161	2	0	642933	0	
2016-Jan-05 11:24:27	PI_8	162	2	1	997955	0	0
2016-Jan-05 11:24:29	PI_8	163	2	0	642933	0	
2016-Jan-05 11:24:31	PI_8	164	2	0	642933	0	
2016-Jan-05 11:24:33	PI_8	165	2	0	642933	0	
2016-Jan-05 11:24:35	PI_8	166	2	0	642933	0	
2016-Jan-05 11:24:37	PI_8	167	2	0	642933	0	
2016-Jan-05 11:24:39	PI_8	168	2	1	997955	0	0
2016-Jan-05 11:24:41	PI_8	169	2	0	642933	0	
2016-Jan-05 11:24:43	PI_8	170	2	1	997955	0	0
2016-Jan-05 11:24:45	PI_8	171	2	1	997955	0	0
2016-Jan-05 11:24:47	PI_8	172	2	0	642933	0	
2016-Jan-05 11:24:49	PI_8	173	2	0	642933	0	
2016-Jan-05 11:24:51	PI_8	174	2	0	642933	0	
2016-Jan-05 11:24:53	PI_8	175	2	0	642933	0	
2016-Jan-05 11:24:55	PI_8	176	2	0	642933	0	
2016-Jan-05 11:24:57	PI_8	177	2	0	642933	0	
2016-Jan-05 11:24:59	PI_8	178	2	0	642933	0	
2016-Jan-05 11:25:01	PI_8	179	2	0	642933	0	
2016-Jan-05 11:25:03	PI_8	180	2	0	642933	0	
2016-Jan-05 11:25:05	PI_8	181	2	0	642933	0	
2016-Jan-05 11:25:07	PI_8	182	2	0	642933	0	
2016-Jan-05 11:25:09	PI_8	183	2	0	642933	0	
2016-Jan-05 11:25:11	PI_8	184	2	0	642933	0	
2016-Jan-05 11:25:13	PI_8	185	2	0	642933	0	
2016-Jan-05 11:25:15	PI_8	186	2	0	642933	0	
2016-Jan-05 11:25:17	PI_8	187	2	0	642933	0	
2016-Jan-05 11:25:19	PI_8	188	2	1	997955	0	0
2016-Jan-05 11:25:21	PI_8	189	2	0	642933	0	
2016-Jan-05 11:25:23	PI_8	190	2	1	997955	0	0
2016-Jan-05 11:25:25	PI_8	191	2	1	997955	0	0
2016-Jan-05 11:25:27	PI_8	192	2	0	642933	0	
2016-Jan-05 11:25:29	PI_8	193	2	0	642933	0	
2016-Jan-05 11:25:31	PI_8	194	2	0	642933	0	
2016-Jan-05 11:25:33	PI_8	195	2	0	642933	0	
2016-Jan-05 11:25:35	PI_8	196	2	0	642933	0	
2016-Jan-05 11:25:37	PI_8	197	2	1	997955	0	0
2016-Jan-05 11:25:39	PI_8	198	2	1	997955	0	0
2016-Jan-05 11:25:41	PI_8	199	2	1	997955	0	0
2016-Jan-05 11:25:43	PI_8	200	2	1	997955	0	0
2016-Jan-05 11:25:45	PI_8	201	2	0	642933	0	
2016-Jan-05 11:25:47	PI_8	202	2	1	997955	0	0
2016-Jan-05 11:25:49	PI_8	203	2	0	642933	0	
2016-Jan-05 11:25:51	PI_8	204	2	1	997955	0	0
2016-Jan-05 11:25:53	PI_8	205	2	1	997955	0	0
2016-Jan-05 11:25:55	PI_8	206	2	0	642933	0	
2016-Jan-05 11:25:57	PI_8	207	2	0	642933	0	
2016-Jan-05 11:25:59	PI_8	208	2	0	642933	0	
2016-Jan-05 11:26:01	PI_8	209	2	1	997955	0	0
2016-Jan-05 11:26:03	PI_8	210	2	1	997955	0	0
2016-Jan-05 11:26:05	PI_8	211	2	0	642933	0	
2016-Jan-05 11:26:07	PI_8	212	2	0	642933	0	
2016-Jan-05 11:26:09	PI_8	213	2	0	642933	0	
2016-Jan-05 11:26:11	PI_8	214	2	0	642933	0	
2016-Jan-05 11:26:13	PI_8	215	2	0	642933	0	
2016-Jan-05 11:26:15	PI_8	216	2	0	642933	0	
2016-Jan-05 11:26:17	PI_8	217	2	0	642933	0	
2016-Jan-05 11:26:19	PI_8	218	2	0	642933	0	
2016-Jan-05 11:26:21	PI_8	219	2	0	642933	0	
2016-Jan-05 11:26:23	PI_8	220	2	0	642933	0	
2016-Jan-05 11:26:25	PI_8	221	2	0	642933	0	
2016-Jan-05 11:26:27	PI_8	222	2	0	642933	0	
2016-Jan-05 11:26:29	PI_8	223	2	0	642933	0	
2016-Jan-05 11:26:31	PI_8	224	2	1	997955	0	0
2016-Jan-05 11:26:33	PI_8	225	2	0	642933	0	
2016-Jan-05 11:26:35	PI_8	226	2	1	997955	0	0
2016-Jan-05 11:26:37	PI_8	227	2	1	997955	0	0
2016-Jan-05 11:26:39	PI_8	228	2	0	642933	0	
2016-Jan-05 11:26:41	PI_8	229	2	0	642933	0	
2016-Jan-05 11:26:43	PI_8	230	2	1	997955	0	0
2016-Jan-05 11:26:45	PI_8	231	2	1	997955	0	0
2016-Jan-05 11:26:47	PI_8	232	2	0	642933	0	
2016-Jan-05 11:26:49	PI_8	233	2	0	642933	0	
2016-Jan-05 11:26:51	PI_8	234	2	0	642933	0	
2016-Jan-05 11:26:53	PI_8	235	2	0	642933	0	
2016-Jan-05 11:26:55	PI_8	236	2	0	642933	0	
2016-Jan-05 11:26:57	PI_8	237	2	0	642933	0	
2016-Jan-05 11:26:59	PI_8	238	2	1	997955	0	0
2016-Jan-05 11:27:01	PI_8	239	2	0	642933	0	
2016-Jan-05 11:27:03	PI_8	240	2	0	642933	0	
2016-Jan-05 11:27:05	PI_8	241	2	1	997955	0	0
2016-Jan-05 11:27:07	PI_8	242	2	0	642933	0	
2016-Jan-05 11:27:09	PI_8	243	2	0	642933	0	
2016-Jan-05 11:27:11	PI_8	244	2	1	997955	0	0
2016-Jan-05 11:27:13	PI_8	245	2	1	997955	0	0
2016-Jan-05 11:27:15	PI_8	246	2	1	997955	0	0
2016-Jan-05 11:27:17	PI_8	247	2	1	997955	0	0
2016-Jan-05 11:27:19	PI_8	248	2	1	997955	0	0
2016-Jan-05 11:27:21	PI_8	249	2	1	997955	0	0
2016-Jan-05 11:27:23	PI_8	250	2	1	997955	0	0
2016-Jan-05 11:27:25	PI_8	251	2	0	642933	0	
2016-Jan-05 11:27:27	PI_8	252	2	0	642933	0	
2016-Jan-05 11:27:29	PI_8	253	2	1	997955	0	0
2016-Jan-05 11:27:31	PI_8	254	2	1	997955	0	0
2016-Jan-05 11:27:33	PI_8	255	2	1	997955	0	0
2016-Jan-05 11:27:35	PI_8	256	2	1	997955	0	0
2016-Jan-05 11:27:37	PI_8	257	2	1	997955	0	0
2016-Jan-05 11:27:39	PI_8	258	2	0	642933	0	
2016-Jan-05 11:27:41	PI_8	259	2	1	997955	0	0
2016-Jan-05 11:27:43	PI_8	260	2	0	642933	0	
2016-Jan-05 11:27:45	PI_8	261	2	0	642933	0	
2016-Jan-05 11:27:47	PI_8	262	2	1	997955	0	0
2016-Jan-05 11:27:49	PI_8	263	2	0	642933	0	
2016-Jan-05 11:27:51	PI_8	264	2	0	642933	0	
2016-Jan-05 11:27:53	PI_8	265	2	0	642933	0	
2016-Jan-05 11:27:55	PI_8	266	2	1	997955	0	0
2016-Jan-05 11:27:57	PI_8	267	2	0	642933	0	
2016-Jan-05 11:27:59	PI_8	268	2	0	642933	0	
2016-Jan-05 11:28:01	PI_8	269	2	0	642933	0	
2016-Jan-05 11:28:03	PI_8	270	2	0	642933	0	
2016-Jan-05 11:28:05	PI_8	271	2	0	642933	0	
2016-Jan-05 11:28:07	PI_8	272	2	0	642933	0	
2016-Jan-05 11:28:09	PI_8	273	2	0	642933	0	
2016-Jan-05 11:28:11	PI_8	274	2	0	642933	0	
2016-Jan-05 11:28:13	PI_8	275	2	0	642933	0	
2016-Jan-05 11:28:15	PI_8	276	2	0	642933	0	
2016-Jan-05 11:28:17	PI_8	277	2	0	642933	0	
2016-Jan-05 11:28:19	PI_8	278	2	0	642933	0	
2016-Jan-05 11:28:21	PI_8	279	2	0	642933	0	
2016-Jan-05 11:28:23	PI_8	280	2	0	642933	0	
2016-Jan-05 11:28:25	PI_8	281	2	0	642933	0	
2016-Jan-05 11:28:27	PI_8	282	2	0	642933	0	
2016-Jan-05 11:28:29	PI_8	283	2	1	997955	0	0
2016-Jan-05 11:28:31	PI_8	284	2	1	997955	0	0
2016-Jan-05 11:28:33	PI_8	285	2	0	642933	0	
2016-Jan-05 11:28:35	PI_8	286	2	0	642933	0	
2016-Jan-05 11:28:37	PI_8	287	2	0	642933	0	
2016-Jan-05 11:28:39	PI_8	288	2	0	642933	0	
2016-Jan-05 11:28:41	PI_8	289	2	0	642933	0	
2016-Jan-05 11:28:43	PI_8	290	2	0	642933	0	
2016-Jan-05 11:28:45	PI_8	291	2	0	642933	0	
2016-Jan-05 11:28:47	PI_8	292	2	0	642933	0	
2016-Jan-05 11:28:49	PI_8	293	2	0	642933	0	
2016-Jan-05 11:28:51	PI_8	294	2	0	642933	0	
2016-Jan-05 11:28:53	PI_8	295	2	1	997955	0	0
2016-Jan-05 11:28:55	PI_8	296	2	1	997955	0	0
2016-Jan-05 11:28:57	PI_8	297	2	1	997955	0	0
2016-Jan-05 11:28:59	PI_8	298	2	1	997955	0	0
2016-Jan-05 11:29:01	PI_8	299	2	0	642933	0	
2016-Jan-05 11:29:03	PI_8	300	2	0	642933	0	
2016-Jan-05 11:29:05	PI_8	301	2	0	642933	0	
2016-Jan-05 11:29:07	PI_8	302	2	0	642933	0	
2016-Jan-05 11:29:09	PI_8	303	2	0	642933	0	
2016-Jan-05 11:29:11	PI_8	304	2	0	642933	0	
2016-Jan-05 11:29:13	PI_8	305	2	0	642933	0	
2016-Jan-05 11:29:15	PI_8	306	2	1	997955	0	0
2016-Jan-05 11:29:17	PI_8	307	2	1	997955	0	0
2016-Jan-05 11:29:19	PI_8	308	2	0	642933	0	
2016-Jan-05 11:29:21	PI_8	309	2	0	642933	0	
2016-Jan-05 11:29:23	PI_8	310	2	0	642933	0	
2016-Jan-05 11:29:25	PI_8	311	2	1	997955	0	0
2016-Jan-05 11:29:27	PI_8	312	2	1	997955	0	0
2016-Jan-05 11:29:29	PI_8	313	2	1	997955	0	0
2016-Jan-05 11:29:31	PI_8	314	2	1	997955	0	0
2016-Jan-05 11:29:33	PI_8	315	2	1	997955	0	0
2016-Jan-05 11:29:35	PI_8	316	2	0	642933	0	
2016-Jan-05 11:29:37	PI_8	317	2	0	642933	0	
2016-Jan-05 11:29:39	PI_8	318	2	1	997955	0	0
2016-Jan-05 11:29:41	PI_8	319	2	1	997955	0	0
2016-Jan-05 11:29:43	PI_8	320	2	1	997955	0	0
2016-Jan-05 11:29:45	PI_8	321	2	1	997955	0	0
2016-Jan-05 11:29:47	PI_8	322	2	1	997955	0	0
2016-Jan-05 11:29:49	PI_8	323	2	1	997955	0	0
2016-Jan-05 11:29:51	PI_8	324	2	0	642933	0	
2016-Jan-05 11:29:53	PI_8	325	2	0	642933	0	
2016-Jan-05 11:29:55	PI_8	326	2	2	1405754	0	0,1
2016-Jan-05 11:29:57	PI_8	327	2	0	642933	0	
2016-Jan-05 11:29:59	PI_8	328	2	0	642933	0	
2016-Jan-05 11:30:01	PI_8	329	2	1	997955	0	0
2016-Jan-05 11:30:03	PI_8	330	2	0	642933	0	
2016-Jan-05 11:30:05	PI_8	331	2	0	642933	0	
2016-Jan-05 11:30:07	PI_8	332	2	0	642933	0	
2016-Jan-05 11:30:09	PI_8	333	2	0	642933	0	
2016-Jan-05 11:30:11	PI_8	334	2	0	642933	0	
2016-Jan-05 11:30:13	PI_8	335	2	0	642933	0	
2016-Jan-05 11:30:15	PI_8	336	2	0	642933	0	
2016-Jan-05 11:30:17	PI_8	337	2	1	997955	0	0
2016-Jan-05 11:30:19	PI_8	338	2	0	642933	0	
2016-Jan-05 11:30:21	PI_8	339	2	0	642933	0	
2016-Jan-05 11:30:23	PI_8	340	2	0	642933	0	
2016-Jan-05 11:30:25	PI_8	341	2	0	642933	0	
2016-Jan-05 11:30:27	PI_8	342	2	0	642933	0	
2016-Jan-05 11:30:29	PI_8	343	2	0	642933	0	
2016-Jan-05 11:30:31	PI_8	344	2	1	997955	0	0
2016-Jan-05 11:30:33	PI_8	345	2	0	642933	0	
2016-Jan-05 11:30:35	PI_8	346	2	0	642933	0	
2016-Jan-05 11:30:37	PI_8	347	2	0	642933	0	
2016-Jan-05 11:30:39	PI_8	348	2	0	642933	0	
2016-Jan-05 11:30:41	PI_8	349	2	1	997955	0	0
2016-Jan-05 11:30:43	PI_8	350	2	0	642933	0	
2016-Jan-05 11:30:45	PI_8	351	2	1	997955	0	0
2016-Jan-05 11:30:47	PI_8	352	2	1	997955	0	0
2016-Jan-05 11:30:49	PI_8	353	2	1	997955	0	0
2016-Jan-05 11:30:51	PI_8	354	2	1	997955	0	0
2016-Jan-05 11:30:53	PI_8	355	2	0	642933	0	
2016-Jan-05 11:30:55	PI_8	356	2	1	997955	0	0
2016-Jan-05 11:30:57	PI_8	357	2	1	997955	0	0
2016-Jan-05 11:30:59	PI_8	358	2	1	997955	0	0
2016-Jan-05 11:31:01	PI_8	359	2	0	642933	0	
2016-Jan-05 11:31:03	PI_8	360	2	0	642933	0	
2016-Jan-05 11:31:05	PI_8	361	2	0	642933	0	
2016-Jan-05 11:31:07	PI_8	362	2	1	997955	0	0
2016-Jan-05 11:31:09	PI_8	363	2	0	642933	0	
2016-Jan-05 11:31:11	PI_8	364	2	1	997955	0	0
2016-Jan-05 11:31:13	PI_8	365	2	1	997955	0	0
2016-Jan-05 11:31:15	PI_8	366	2	0	642933	0	
2016-Jan-05 11:31:17	PI_8	367	2	0	642933	0	
2016-Jan-05 11:31:19	PI_8	368	2	0	642933	0	
2016-Jan-05 11:31:21	PI_8	369	2	0	642933	0	
2016-Jan-05 11:31:23	PI_8	370	2	0	642933	0	
2016-Jan-05 11:31:25	PI_8	371	2	1	997955	0	0
2016-Jan-05 11:31:27	PI_8	372	2	1	997955	0	0
2016-Jan-05 11:31:29	PI_8	373	2	0	642933	0	
2016-Jan-05 11:31:31	PI_8	374	2	0	642933	0	
2016-Jan-05 11:31:33	PI_8	375	2	0	642933	0	
2016-Jan-05 11:31:35	PI_8	376	2	1	997955	0	0
2016-Jan-05 11:31:37	PI_8	377	2	1	997955	0	0
2016-Jan-05 11:31:39	PI_8	378	2	0	642933	0	
2016-Jan-05 11:31:41	PI_8	379	2	1	997955	0	0
2016-Jan-05 11:31:43	PI_8	380	2	0	642933	0	
2016-Jan-05 11:31:45	PI_8	381	2	0	642933	0	
2016-Jan-05 11:31:47	PI_8	382	2	0	642933	0	
2016-Jan-05 11:31:49	PI_8	383	2	0	642933	0	
2016-Jan-05 11:31:51	PI_8	384	2	0	642933	0	
2016-Jan-05 11:31:53	PI_8	385	2	0	642933	0	
2016-Jan-05 11:31:55	PI_8	386	2	1	997955	0	0
2016-Jan-05 11:31:57	PI_8	387	2	0	642933	0	
2016-Jan-05 11:31:59	PI_8	388	2	1	997955	0	0
2016-Jan-05 11:32:01	PI_8	389	2	0	642933	0	
2016-Jan-05 11:32:03	PI_8	390	2	1	997955	0	0
2016-Jan-05 11:32:05	PI_8	391	2	0	642933	0	
2016-Jan-05 11:32:07	PI_8	392	2	0	642933	0	
2016-Jan-05 11:32:09	PI_8	393	2	0	642933	0	
2016-Jan-05 11:32:11	PI_8	394	2	1	997955	0	0
2016-Jan-05 11:32:13	PI_8	395	2	0	642933	0	
2016-Jan-05 11:32:15	PI_8	396	2	0	642933	0	
2016-Jan-05 11:32:17	PI_8	397	2	0	642933	0	
2016-Jan-05 11:32:19	PI_8	398	2	1	997955	0	0
2016-Jan-05 11:32:21	PI_8	399	2	0	642933	0	
2016-Jan-05 11:32:23	PI_8	400	2	0	642933	0	
2016-Jan-05 11:32:25	PI_8	401	2	0	642933	0	
2016-Jan-05 11:32:27	PI_8	402	2	0	642933	0	
2016-Jan-05 11:32:29	PI_8	403	2	0	642933	0	
2016-Jan-05 11:32:31	PI_8	404	2	0	642933	0	
2016-Jan-05 11:32:33	PI_8	405	2	0	642933	0	
2016-Jan-05 11:32:35	PI_8	406	2	0	642933	0	
2016-Jan-05 11:32:37	PI_8	407	2	0	642933	0	
2016-Jan-05 11:32:39	PI_8	408	2	0	642933	0	
2016-Jan-05 11:32:41	PI_8	409	2	0	642933	0	
2016-Jan-05 11:32:43	PI_8	410	2	0	642933	0	
2016-Jan-05 11:32:45	PI_8	411	2	0	642933	0	
2016-Jan-05 11:32:47	PI_8	412	2	0	642933	0	
2016-Jan-05 11:32:49	PI_8	413	2	0	642933	0	
2016-Jan-05 11:32:51	PI_8	414	2	0	642933	0	
2016-Jan-05 11:32:53	PI_8	415	2	0	642933	0	
2016-Jan-05 11:32:55	PI_8	416	2	0	642933	0	
2016-Jan-05 11:32:57	PI_8	417	2	0	642933	0	
2016-Jan-05 11:32:59	PI_8	418	2	0	642933	0	
2016-Jan-05 11:33:01	PI_8	419	2	0	642933	0	
2016-Jan-05 11:33:03	PI_8	420	2	0	642933	0	
2016-Jan-05 11:33:05	PI_8	421	2	0	642933	0	
2016-Jan-05 11:33:07	PI_8	422	2	1	997955	0	0
2016-Jan-05 11:33:09	PI_8	423	2	1	997955	0	0
2016-Jan-05 11:33:11	PI_8	424	2	0	642933	0	
2016-Jan-05 11:33:13	PI_8	425	2	0	642933	0	
2016-Jan-05 11:33:15	PI_8	426	2	1	997955	0	0
2016-Jan-05 11:33:17	PI_8	427	2	0	642933	0	
