Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
2016-Jan-05 11:31:24	PI_4	371	2	2	1405754	0	0,1
2016-Jan-05 11:31:26	PI_4	372	2	0	642933	0	
2016-Jan-05 11:31:28	PI_4	373	2	2	1405754	0	0,1
2016-Jan-05 11:31:30	PI_4	374	2	1	997955	0	0
2016-Jan-05 11:31:32	PI_4	375	2	2	1405754	0	0,1
2016-Jan-05 11:31:34	PI_4	376	2	0	642933	0	
2016-Jan-05 11:31:36	PI_4	377	2	0	642933	0	
2016-Jan-05 11:31:38	PI_4	378	2	0	642933	0	
2016-Jan-05 11:31:40	PI_4	379	2	2	1405754	0	0,1
2016-Jan-05 11:31:42	PI_4	380	2	0	642933	0	
2016-Jan-05 11:31:44	PI_4	381	2	0	642933	0	
2016-Jan-05 11:31:46	PI_4	382	2	0	642933	0	
2016-Jan-05 11:31:48	PI_4	383	2	2	1405754	0	0,1
2016-Jan-05 11:31:50	PI_4	384	2	0	642933	0	
2016-Jan-05 11:31:52	PI_4	385	2	0	642933	0	
2016-Jan-05 11:31:54	PI_4	386	2	0	642933	0	
2016-Jan-05 11:31:56	PI_4	387	2	2	1405754	0	0,1
2016-Jan-05 11:31:58	PI_4	388	2	0	642933	0	
2016-Jan-05 11:32:00	PI_4	389	2	2	1405754	0	0,1
2016-Jan-05 11:32:02	PI_4	390	2	0	642933	0	
2016-Jan-05 11:32:04	PI_4	391	2	0	642933	0	
2016-Jan-05 11:32:06	PI_4	392	2	0	642933	0	
2016-Jan-05 11:32:08	PI_4	393	2	2	1405754	0	0,1
2016-Jan-05 11:32:10	PI_4	394	2	0	642933	0	
2016-Jan-05 11:32:12	PI_4	395	2	0	642933	0	
2016-Jan-05 11:32:14	PI_4	396	2	0	642933	0	
2016-Jan-05 11:32:16	PI_4	397	2	0	642933	0	
2016-Jan-05 11:32:18	PI_4	398	2	2	1405754	0	0,1
2016-Jan-05 11:32:20	PI_4	399	2	0	642933	0	
2016-Jan-05 11:32:22	PI_4	400	2	2	1405754	0	0,1
2016-Jan-05 11:32:24	PI_4	401	2	0	642933	0	
2016-Jan-05 11:32:26	PI_4	402	2	0	642933	0	
2016-Jan-05 11:32:28	PI_4	403	2	0	642933	0	
2016-Jan-05 11:32:30	PI_4	404	2	0	642933	0	
2016-Jan-05 11:32:32	PI_4	405	2	0	642933	0	
2016-Jan-05 11:32:34	PI_4	406	2	0	642933	0	
2016-Jan-05 11:32:36	PI_4	407	2	0	642933	0	
2016-Jan-05 11:32:38	PI_4	408	2	0	642933	0	
2016-Jan-05 11:32:40	PI_4	409	2	0	642933	0	
2016-Jan-05 11:32:42	PI_4	410	2	0	642933	0	
2016-Jan-05 11:32:44	PI_4	411	2	0	642933	0	
2016-Jan-05 11:32:46	PI_4	412	2	0	642933	0	
2016-Jan-05 11:32:48	PI_4	413	2	2	1405754	0	0,1
2016-Jan-05 11:32:50	PI_4	414	2	0	642933	0	
2016-Jan-05 11:32:52	PI_4	415	2	0	642933	0	
2016-Jan-05 11:32:54	PI_4	416	2	2	1405754	0	0,1
2016-Jan-05 11:32:56	PI_4	417	2	0	642933	0	
2016-Jan-05 11:32:58	PI_4	418	2	0	642933	0	
2016-Jan-05 11:33:00	PI_4	419	2	0	642933	0	
2016-Jan-05 11:33:02	PI_4	420	2	0	642933	0	
2016-Jan-05 11:33:04	PI_4	421	2	0	642933	0	
2016-Jan-05 11:33:06	PI_4	422	2	2	1405754	0	0,1
2016-Jan-05 11:33:08	PI_4	423	2	0	642933	0	
2016-Jan-05 11:33:10	PI_4	424	2	2	1405754	0	0,1
2016-Jan-05 11:33:12	PI_4	425	2	0	642933	0	
2016-Jan-05 11:33:14	PI_4	426	2	0	642933	0	
2016-Jan-05 11:33:16	PI_4	427	2	0	642933	0	
2016-Jan-05 11:33:18	PI_4	428	2	0	642933	0	
2016-Jan-05 11:33:20	PI_4	429	2	0	642933	0	
2016-Jan-05 11:33:22	PI_4	430	2	0	642933	0	
2016-Jan-05 11:33:24	PI_4	431	2	0	642933	0	
2016-Jan-05 11:33:26	PI_4	432	2	0	642933	0	
2016-Jan-05 11:33:28	PI_4	433	2	0	642933	0	
2016-Jan-05 11:33:30	PI_4	434	2	0	642933	0	
2016-Jan-05 11:33:32	PI_4	435	2	0	642933	0	
2016-Jan-05 11:33:34	PI_4	436	2	0	642933	0	
2016-Jan-05 11:33:36	PI_4	437	2	2	1405754	0	0,1
2016-Jan-05 11:33:38	PI_4	438	2	0	642933	0	
2016-Jan-05 11:33:40	PI_4	439	2	0	642933	0	
2016-Jan-05 11:33:42	PI_4	440	2	0	642933	0	
2016-Jan-05 11:33:44	PI_4	441	2	2	1405754	0	0,1
2016-Jan-05 11:33:46	PI_4	442	2	0	642933	0	
2016-Jan-05 11:33:48	PI_4	443	2	0	642933	0	
2016-Jan-05 11:33:50	PI_4	444	2	0	642933	0	
2016-Jan-05 11:33:52	PI_4	445	2	0	642933	0	
2016-Jan-05 11:33:54	PI_4	446	2	2	1405754	0	0,1
2016-Jan-05 11:33:56	PI_4	447	2	0	642933	0	
2016-Jan-05 11:33:58	PI_4	448	2	0	642933	0	
2016-Jan-05 11:34:00	PI_4	449	2	0	642933	0	
