Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
2016-Jan-05 11:24:20	PI_14	157	2	0	642933	0	
2016-Jan-05 11:24:22	PI_14	158	2	2	1405754	0	0,1
2016-Jan-05 11:24:24	PI_14	159	2	0	642933	0	
2016-Jan-05 11:24:26	PI_14	160	2	2	1405754	0	0,1
2016-Jan-05 11:24:28	PI_14	161	2	0	642933	0	
2016-Jan-05 11:24:30	PI_14	162	2	0	642933	0	
2016-Jan-05 11:24:32	PI_14	163	2	2	1405754	0	0,1
2016-Jan-05 11:24:34	PI_14	164	2	0	642933	0	
2016-Jan-05 11:24:36	PI_14	165	2	0	642933	0	
2016-Jan-05 11:24:38	PI_14	166	2	2	1405754	0	0,1
2016-Jan-05 11:24:40	PI_14	167	2	0	642933	0	
2016-Jan-05 11:24:42	PI_14	168	2	2	1405754	0	0,1
2016-Jan-05 11:24:44	PI_14	169	2	0	642933	0	
2016-Jan-05 11:24:46	PI_14	170	2	2	1405754	0	0,1
2016-Jan-05 11:24:48	PI_14	171	2	2	1405754	0	0,1
2016-Jan-05 11:24:50	PI_14	172	2	0	642933	0	
2016-Jan-05 11:24:52	PI_14	173	2	0	642933	0	
2016-Jan-05 11:24:54	PI_14	174	2	0	642933	0	
2016-Jan-05 11:24:56	PI_14	175	2	0	642933	0	
2016-Jan-05 11:24:58	PI_14	176	2	2	1405754	0	0,1
2016-Jan-05 11:25:00	PI_14	177	2	0	642933	0	
2016-Jan-05 11:25:02	PI_14	178	2	0	642933	0	
2016-Jan-05 11:25:04	PI_14	179	2	2	1405754	0	0,1
2016-Jan-05 11:25:06	PI_14	180	2	0	642933	0	
2016-Jan-05 11:25:08	PI_14	181	2	0	642933	0	
2016-Jan-05 11:25:10	PI_14	182	2	0	642933	0	
2016-Jan-05 11:25:12	PI_14	183	2	0	642933	0	
2016-Jan-05 11:25:14	PI_14	184	2	2	1405754	0	0,1
2016-Jan-05 11:25:16	PI_14	185	2	0	642933	0	
2016-Jan-05 11:25:18	PI_14	186	2	2	1405754	0	0,1
2016-Jan-05 11:25:20	PI_14	187	2	0	642933	0	
2016-Jan-05 11:25:22	PI_14	188	2	2	1405754	0	0,1
2016-Jan-05 11:25:24	PI_14	189	2	2	1405754	0	0,1
2016-Jan-05 11:25:26	PI_14	190	2	0	642933	0	
2016-Jan-05 11:25:28	PI_14	191	2	2	1405754	0	0,1
2016-Jan-05 11:25:30	PI_14	192	2	2	1405754	0	0,1
2016-Jan-05 11:25:32	PI_14	193	2	2	1405754	0	0,1
2016-Jan-05 11:25:34	PI_14	194	2	2	1405754	0	0,1
2016-Jan-05 11:25:36	PI_14	195	2	0	642933	0	
2016-Jan-05 11:25:38	PI_14	196	2	2	1405754	0	0,1
2016-Jan-05 11:25:40	PI_14	197	2	0	642933	0	
2016-Jan-05 11:25:42	PI_14	198	2	0	642933	0	
2016-Jan-05 11:25:44	PI_14	199	2	2	1405754	0	0,1
2016-Jan-05 11:25:46	PI_14	200	2	0	642933	0	
2016-Jan-05 11:25:48	PI_14	201	2	2	1405754	0	0,1
2016-Jan-05 11:25:50	PI_14	202	2	2	1405754	0	0,1
2016-Jan-05 11:25:52	PI_14	203	2	0	642933	0	
2016-Jan-05 11:25:54	PI_14	204	2	0	642933	0	
2016-Jan-05 11:25:56	PI_14	205	2	2	1405754	0	0,1
2016-Jan-05 11:25:58	PI_14	206	2	0	642933	0	
2016-Jan-05 11:26:00	PI_14	207	2	2	1405754	0	0,1
2016-Jan-05 11:26:02	PI_14	208	2	0	642933	0	
2016-Jan-05 11:26:04	PI_14	209	2	2	1405754	0	0,1
2016-Jan-05 11:26:06	PI_14	210	2	0	642933	0	
2016-Jan-05 11:26:08	PI_14	211	2	0	642933	0	
2016-Jan-05 11:26:10	PI_14	212	2	0	642933	0	
2016-Jan-05 11:26:12	PI_14	213	2	0	642933	0	
2016-Jan-05 11:26:14	PI_14	214	2	0	642933	0	
2016-Jan-05 11:26:16	PI_14	215	2	2	1405754	0	0,1
2016-Jan-05 11:26:18	PI_14	216	2	0	642933	0	
2016-Jan-05 11:26:20	PI_14	217	2	0	642933	0	
2016-Jan-05 11:26:22	PI_14	218	2	0	642933	0	
2016-Jan-05 11:26:24	PI_14	219	2	0	642933	0	
2016-Jan-05 11:26:26	PI_14	220	2	2	1405754	0	0,1
2016-Jan-05 11:26:28	PI_14	221	2	2	1405754	0	0,1
2016-Jan-05 11:26:30	PI_14	222	2	0	642933	0	
2016-Jan-05 11:26:32	PI_14	223	2	2	1405754	0	0,1
2016-Jan-05 11:26:34	PI_14	224	2	2	1405754	0	0,1
2016-Jan-05 11:26:36	PI_14	225	2	2	1405754	0	0,1
2016-Jan-05 11:26:38	PI_14	226	2	0	642933	0	
2016-Jan-05 11:26:40	PI_14	227	2	2	1405754	0	0,1
2016-Jan-05 11:26:42	PI_14	228	2	2	1405754	0	0,1
2016-Jan-05 11:26:44	PI_14	229	2	2	1405754	0	0,1
2016-Jan-05 11:26:46	PI_14	230	2	2	1405754	0	0,1
2016-Jan-05 11:26:48	PI_14	231	2	0	642933	0	
2016-Jan-05 11:26:50	PI_14	232	2	2	1405754	0	0,1
2016-Jan-05 11:26:52	PI_14	233	2	2	1405754	0	0,1
2016-Jan-05 11:26:54	PI_14	234	2	0	642933	0	
2016-Jan-05 11:26:56	PI_14	235	2	2	1405754	0	0,1
2016-Jan-05 11:26:58	PI_14	236	2	2	1405754	0	0,1
2016-Jan-05 11:27:00	PI_14	237	2	2	1405754	0	0,1
2016-Jan-05 11:27:02	PI_14	238	2	2	1405754	0	0,1
2016-Jan-05 11:27:04	PI_14	239	2	2	1405754	0	0,1
2016-Jan-05 11:27:06	PI_14	240	2	0	642933	0	
2016-Jan-05 11:27:08	PI_14	241	2	2	1405754	0	0,1
2016-Jan-05 11:27:10	PI_14	242	2	2	1405754	0	0,1
2016-Jan-05 11:27:12	PI_14	243	2	2	1405754	0	0,1
2016-Jan-05 11:27:14	PI_14	244	2	2	1405754	0	0,1
2016-Jan-05 11:27:16	PI_14	245	2	0	642933	0	
2016-Jan-05 11:27:18	PI_14	246	2	2	1405754	0	0,1
2016-Jan-05 11:27:20	PI_14	247	2	2	1405754	0	0,1
2016-Jan-05 11:27:22	PI_14	248	2	2	1405754	0	0,1
2016-Jan-05 11:27:24	PI_14	249	2	0	642933	0	
2016-Jan-05 11:27:26	PI_14	250	2	2	1405754	0	0,1
2016-Jan-05 11:27:28	PI_14	251	2	0	642933	0	
2016-Jan-05 11:27:30	PI_14	252	2	2	1405754	0	0,1
2016-Jan-05 11:27:32	PI_14	253	2	0	642933	0	
2016-Jan-05 11:27:34	PI_14	254	2	0	642933	0	
2016-Jan-05 11:27:36	PI_14	255	2	2	1405754	0	0,1
2016-Jan-05 11:27:38	PI_14	256	2	0	642933	0	
2016-Jan-05 11:27:40	PI_14	257	2	0	642933	0	
2016-Jan-05 11:27:42	PI_14	258	2	0	642933	0	
2016-Jan-05 11:27:44	PI_14	259	2	2	1405754	0	0,1
2016-Jan-05 11:27:46	PI_14	260	2	0	642933	0	
2016-Jan-05 11:27:48	PI_14	261	2	0	642933	0	
2016-Jan-05 11:27:50	PI_14	262	2	2	1405754	0	0,1
2016-Jan-05 11:27:52	PI_14	263	2	0	642933	0	
2016-Jan-05 11:27:54	PI_14	264	2	0	642933	0	
2016-Jan-05 11:27:56	PI_14	265	2	2	1405754	0	0,1
2016-Jan-05 11:27:58	PI_14	266	2	0	642933	0	
2016-Jan-05 11:28:00	PI_14	267	2	0	642933	0	
2016-Jan-05 11:28:02	PI_14	268	2	0	642933	0	
2016-Jan-05 11:28:04	PI_14	269	2	0	642933	0	
2016-Jan-05 11:28:06	PI_14	270	2	2	1405754	0	0,1
2016-Jan-05 11:28:08	PI_14	271	2	0	642933	0	
2016-Jan-05 11:28:10	PI_14	272	2	0	642933	0	
2016-Jan-05 11:28:12	PI_14	273	2	0	642933	0	
2016-Jan-05 11:28:14	PI_14	274	2	0	642933	0	
2016-Jan-05 11:28:16	PI_14	275	2	0	642933	0	
2016-Jan-05 11:28:18	PI_14	276	2	0	642933	0	
2016-Jan-05 11:28:20	PI_14	277	2	0	642933	0	
2016-Jan-05 11:28:22	PI_14	278	2	0	642933	0	
2016-Jan-05 11:28:24	PI_14	279	2	2	1405754	0	0,1
2016-Jan-05 11:28:26	PI_14	280	2	0	642933	0	
2016-Jan-05 11:28:28	PI_14	281	2	0	642933	0	
2016-Jan-05 11:28:30	PI_14	282	2	2	1405754	0	0,1
2016-Jan-05 11:28:32	PI_14	283	2	0	642933	0	
2016-Jan-05 11:28:34	PI_14	284	2	2	1405754	0	0,1
2016-Jan-05 11:28:36	PI_14	285	2	2	1405754	0	0,1
2016-Jan-05 11:28:38	PI_14	286	2	2	1405754	0	0,1
2016-Jan-05 11:28:40	PI_14	287	2	2	1405754	0	0,1
2016-Jan-05 11:28:42	PI_14	288	2	2	1405754	0	0,1
2016-Jan-05 11:28:44	PI_14	289	2	2	1405754	0	0,1
2016-Jan-05 11:28:46	PI_14	290	2	2	1405754	0	0,1
2016-Jan-05 11:28:48	PI_14	291	2	0	642933	0	
2016-Jan-05 11:28:50	PI_14	292	2	2	1405754	0	0,1
2016-Jan-05 11:28:52	PI_14	293	2	2	1405754	0	0,1
2016-Jan-05 11:28:54	PI_14	294	2	2	1405754	0	0,1
2016-Jan-05 11:28:56	PI_14	295	2	0	642933	0	
2016-Jan-05 11:28:58	PI_14	296	2	2	1405754	0	0,1
2016-Jan-05 11:29:00	PI_14	297	2	0	642933	0	
2016-Jan-05 11:29:02	PI_14	298	2	0	642933	0	
2016-Jan-05 11:29:04	PI_14	299	2	2	1405754	0	0,1
2016-Jan-05 11:29:06	PI_14	300	2	2	1405754	0	0,1
2016-Jan-05 11:29:08	PI_14	301	2	1	997955	0	0
2016-Jan-05 11:29:10	PI_14	302	2	1	997955	0	0
2016-Jan-05 11:29:12	PI_14	303	2	1	997955	0	0
2016-Jan-05 11:29:14	PI_14	304	2	2	1405754	0	0,1
2016-Jan-05 11:29:16	PI_14	305	2	2	1405754	0	0,1
2016-Jan-05 11:29:18	PI_14	306	2	0	642933	0	
2016-Jan-05 11:29:20	PI_14	307	2	2	1405754	0	0,1
2016-Jan-05 11:29:22	PI_14	308	2	2	1405754	0	0,1
2016-Jan-05 11:29:24	PI_14	309	2	2	1405754	0	0,1
2016-Jan-05 11:29:26	PI_14	310	2	2	1405754	0	0,1
2016-Jan-05 11:29:28	PI_14	311	2	2	1405754	0	0,1
2016-Jan-05 11:29:30	PI_14	312	2	0	642933	0	
2016-Jan-05 11:29:32	PI_14	313	2	2	1405754	0	0,1
2016-Jan-05 11:29:34	PI_14	314	2	0	642933	0	
2016-Jan-05 11:29:36	PI_14	315	2	2	1405754	0	0,1
2016-Jan-05 11:29:38	PI_14	316	2	2	1405754	0	0,1
2016-Jan-05 11:29:40	PI_14	317	2	0	642933	0	
2016-Jan-05 11:29:42	PI_14	318	2	2	1405754	0	0,1
2016-Jan-05 11:29:44	PI_14	319	2	0	642933	0	
2016-Jan-05 11:29:46	PI_14	320	2	0	642933	0	
2016-Jan-05 11:29:48	PI_14	321	2	2	1405754	0	0,1
2016-Jan-05 11:29:50	PI_14	322	2	0	642933	0	
2016-Jan-05 11:29:52	PI_14	323	2	0	642933	0	
2016-Jan-05 11:29:54	PI_14	324	2	0	642933	0	
2016-Jan-05 11:29:56	PI_14	325	2	2	1405754	0	0,1
2016-Jan-05 11:29:58	PI_14	326	2	0	642933	0	
2016-Jan-05 11:30:00	PI_14	327	2	2	1405754	0	0,1
2016-Jan-05 11:30:02	PI_14	328	2	0	642933	0	
2016-Jan-05 11:30:04	PI_14	329	2	2	1405754	0	0,1
2016-Jan-05 11:30:06	PI_14	330	2	2	1405754	0	0,1
2016-Jan-05 11:30:08	PI_14	331	2	2	1405754	0	0,1
2016-Jan-05 11:30:10	PI_14	332	2	2	1405754	0	0,1
2016-Jan-05 11:30:12	PI_14	333	2	1	997955	0	0
2016-Jan-05 11:30:14	PI_14	334	2	2	1405754	0	0,1
2016-Jan-05 11:30:16	PI_14	335	2	2	1405754	0	0,1
2016-Jan-05 11:30:18	PI_14	336	2	0	642933	0	
2016-Jan-05 11:30:20	PI_14	337	2	2	1405754	0	0,1
2016-Jan-05 11:30:22	PI_14	338	2	0	642933	0	
2016-Jan-05 11:30:24	PI_14	339	2	2	1405754	0	0,1
2016-Jan-05 11:30:26	PI_14	340	2	0	642933	0	
2016-Jan-05 11:30:28	PI_14	341	2	2	1405754	0	0,1
2016-Jan-05 11:30:30	PI_14	342	2	0	642933	0	
2016-Jan-05 11:30:32	PI_14	343	2	2	1405754	0	0,1
2016-Jan-05 11:30:34	PI_14	344	2	0	642933	0	
2016-Jan-05 11:30:36	PI_14	345	2	2	1405754	0	0,1
2016-Jan-05 11:30:38	PI_14	346	2	2	1405754	0	0,1
2016-Jan-05 11:30:40	PI_14	347	2	0	642933	0	
2016-Jan-05 11:30:42	PI_14	348	2	2	1405754	0	0,1
2016-Jan-05 11:30:44	PI_14	349	2	0	642933	0	
2016-Jan-05 11:30:46	PI_14	350	2	2	1405754	0	0,1
2016-Jan-05 11:30:48	PI_14	351	2	2	1405754	0	0,1
2016-Jan-05 11:30:50	PI_14	352	2	0	642933	0	
2016-Jan-05 11:30:52	PI_14	353	2	2	1405754	0	0,1
2016-Jan-05 11:30:54	PI_14	354	2	0	642933	0	
2016-Jan-05 11:30:56	PI_14	355	2	0	642933	0	
2016-Jan-05 11:30:58	PI_14	356	2	2	1405754	0	0,1
2016-Jan-05 11:31:00	PI_14	357	2	0	642933	0	
2016-Jan-05 11:31:02	PI_14	358	2	2	1405754	0	0,1
2016-Jan-05 11:31:04	PI_14	359	2	2	1405754	0	0,1
2016-Jan-05 11:31:06	PI_14	360	2	0	642933	0	
2016-Jan-05 11:31:08	PI_14	361	2	0	642933	0	
2016-Jan-05 11:31:10	PI_14	362	2	2	1405754	0	0,1
2016-Jan-05 11:31:12	PI_14	363	2	0	642933	0	
2016-Jan-05 11:31:14	PI_14	364	2	2	1405754	0	0,1
2016-Jan-05 11:31:16	PI_14	365	2	0	642933	0	
2016-Jan-05 11:31:18	PI_14	366	2	2	1405754	0	0,1
2016-Jan-05 11:31:20	PI_14	367	2	2	1405754	0	0,1
2016-Jan-05 11:31:22	PI_14	368	2	2	1405754	0	0,1
2016-Jan-05 11:31:24	PI_14	369	2	2	1405754	0	0,1
2016-Jan-05 11:31:26	PI_14	370	2	0	642933	0	
2016-Jan-05 11:31:28	PI_14	371	2	2	1405754	0	0,1
2016-Jan-05 11:31:30	PI_14	372	2	2	1405754	0	0,1
2016-Jan-05 11:31:32	PI_14	373	2	0	642933	0	
2016-Jan-05 11:31:34	PI_14	374	2	2	1405754	0	0,1
2016-Jan-05 11:31:36	PI_14	375	2	2	1405754	0	0,1
2016-Jan-05 11:31:38	PI_14	376	2	0	642933	0	
2016-Jan-05 11:31:40	PI_14	377	2	0	642933	0	
2016-Jan-05 11:31:42	PI_14	378	2	2	1405754	0	0,1
2016-Jan-05 11:31:44	PI_14	379	2	0	642933	0	
2016-Jan-05 11:31:46	PI_14	380	2	0	642933	0	
2016-Jan-05 11:31:48	PI_14	381	2	2	1405754	0	0,1
2016-Jan-05 11:31:50	PI_14	382	2	0	642933	0	
2016-Jan-05 11:31:52	PI_14	383	2	0	642933	0	
2016-Jan-05 11:31:54	PI_14	384	2	0	642933	0	
2016-Jan-05 11:31:56	PI_14	385	2	2	1405754	0	0,1
2016-Jan-05 11:31:58	PI_14	386	2	2	1405754	0	0,1
2016-Jan-05 11:32:00	PI_14	387	2	0	642933	0	
2016-Jan-05 11:32:02	PI_14	388	2	2	1405754	0	0,1
2016-Jan-05 11:32:04	PI_14	389	2	0	642933	0	
2016-Jan-05 11:32:06	PI_14	390	2	2	1405754	0	0,1
2016-Jan-05 11:32:08	PI_14	391	2	0	642933	0	
2016-Jan-05 11:32:10	PI_14	392	2	0	642933	0	
2016-Jan-05 11:32:12	PI_14	393	2	2	1405754	0	0,1
2016-Jan-05 11:32:14	PI_14	394	2	0	642933	0	
2016-Jan-05 11:32:16	PI_14	395	2	0	642933	0	
2016-Jan-05 11:32:18	PI_14	396	2	0	642933	0	
2016-Jan-05 11:32:20	PI_14	397	2	2	1405754	0	0,1
2016-Jan-05 11:32:22	PI_14	398	2	0	642933	0	
2016-Jan-05 11:32:24	PI_14	399	2	2	1405754	0	0,1
2016-Jan-05 11:32:26	PI_14	400	2	0	642933	0	
2016-Jan-05 11:32:28	PI_14	401	2	0	642933	0	
2016-Jan-05 11:32:30	PI_14	402	2	2	1405754	0	0,1
2016-Jan-05 11:32:32	PI_14	403	2	0	642933	0	
2016-Jan-05 11:32:34	PI_14	404	2	0	642933	0	
2016-Jan-05 11:32:36	PI_14	405	2	0	642933	0	
2016-Jan-05 11:32:38	PI_14	406	2	0	642933	0	
2016-Jan-05 11:32:40	PI_14	407	2	0	642933	0	
2016-Jan-05 11:32:42	PI_14	408	2	0	642933	0	
