Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
2016-Jan-05 11:20:09	PI_1	34	2	2	1405754	0	0,1
2016-Jan-05 11:20:11	PI_1	35	2	0	642933	0	
2016-Jan-05 11:20:13	PI_1	36	2	2	1405754	0	0,1
2016-Jan-05 11:20:15	PI_1	37	2	2	1405754	0	0,1
2016-Jan-05 11:20:17	PI_1	38	2	0	642933	0	
2016-Jan-05 11:20:19	PI_1	39	2	0	642933	0	
2016-Jan-05 11:20:21	PI_1	40	2	0	642933	0	
2016-Jan-05 11:20:23	PI_1	41	2	0	642933	0	
2016-Jan-05 11:20:25	PI_1	42	2	0	642933	0	
2016-Jan-05 11:20:27	PI_1	43	2	2	1405754	0	0,1
2016-Jan-05 11:20:29	PI_1	44	2	2	1405754	0	0,1
2016-Jan-05 11:20:31	PI_1	45	2	0	642933	0	
2016-Jan-05 11:20:33	PI_1	46	2	2	1405754	0	0,1
2016-Jan-05 11:20:35	PI_1	47	2	1	997955	0	0
2016-Jan-05 11:20:37	PI_1	48	2	2	1405754	0	0,1
2016-Jan-05 11:20:39	PI_1	49	2	0	642933	0	
2016-Jan-05 11:20:41	PI_1	50	2	2	1405754	0	0,1
2016-Jan-05 11:20:43	PI_1	51	2	0	642933	0	
2016-Jan-05 11:20:45	PI_1	52	2	2	1405754	0	0,1
2016-Jan-05 11:20:47	PI_1	53	2	0	642933	0	
2016-Jan-05 11:20:49	PI_1	54	2	2	1405754	0	0,1
2016-Jan-05 11:20:51	PI_1	55	2	0	642933	0	
2016-Jan-05 11:20:53	PI_1	56	2	2	1405754	0	0,1
2016-Jan-05 11:20:55	PI_1	57	2	0	642933	0	
2016-Jan-05 11:20:57	PI_1	58	2	0	642933	0	
2016-Jan-05 11:20:59	PI_1	59	2	2	1405754	0	0,1
2016-Jan-05 11:21:01	PI_1	60	2	0	642933	0	
2016-Jan-05 11:21:03	PI_1	61	2	0	642933	0	
2016-Jan-05 11:21:05	PI_1	62	2	0	642933	0	
2016-Jan-05 11:21:07	PI_1	63	2	2	1405754	0	0,1
2016-Jan-05 11:21:09	PI_1	64	2	0	642933	0	
2016-Jan-05 11:21:11	PI_1	65	2	0	642933	0	
2016-Jan-05 11:21:13	PI_1	66	2	2	1405754	0	0,1
2016-Jan-05 11:21:15	PI_1	67	2	0	642933	0	
2016-Jan-05 11:21:17	PI_1	68	2	2	1405754	0	0,1
2016-Jan-05 11:21:19	PI_1	69	2	0	642933	0	
2016-Jan-05 11:21:21	PI_1	70	2	2	1405754	0	0,1
2016-Jan-05 11:21:23	PI_1	71	2	0	642933	0	
2016-Jan-05 11:21:25	PI_1	72	2	0	642933	0	
2016-Jan-05 11:21:27	PI_1	73	2	2	1405754	0	0,1
2016-Jan-05 11:21:29	PI_1	74	2	0	642933	0	
2016-Jan-05 11:21:31	PI_1	75	2	2	1405754	0	0,1
2016-Jan-05 11:21:33	PI_1	76	2	0	642933	0	
2016-Jan-05 11:21:35	PI_1	77	2	0	642933	0	
2016-Jan-05 11:21:37	PI_1	78	2	2	1405754	0	0,1
2016-Jan-05 11:21:39	PI_1	79	2	2	1405754	0	0,1
2016-Jan-05 11:21:41	PI_1	80	2	0	642933	0	
2016-Jan-05 11:21:43	PI_1	81	2	2	1405754	0	0,1
2016-Jan-05 11:21:45	PI_1	82	2	0	642933	0	
2016-Jan-05 11:21:47	PI_1	83	2	0	642933	0	
2016-Jan-05 11:21:49	PI_1	84	2	2	1405754	0	0,1
2016-Jan-05 11:21:51	PI_1	85	2	0	642933	0	
2016-Jan-05 11:21:53	PI_1	86	2	2	1405754	0	0,1
2016-Jan-05 11:21:55	PI_1	87	2	2	1405754	0	0,1
2016-Jan-05 11:21:57	PI_1	88	2	0	642933	0	
2016-Jan-05 11:21:59	PI_1	89	2	0	642933	0	
2016-Jan-05 11:22:01	PI_1	90	2	2	1405754	0	0,1
2016-Jan-05 11:22:03	PI_1	91	2	0	642933	0	
2016-Jan-05 11:22:05	PI_1	92	2	0	642933	0	
2016-Jan-05 11:22:07	PI_1	93	2	0	642933	0	
2016-Jan-05 11:22:09	PI_1	94	2	0	642933	0	
2016-Jan-05 11:22:11	PI_1	95	2	0	642933	0	
2016-Jan-05 11:22:13	PI_1	96	2	2	1405754	0	0,1
2016-Jan-05 11:22:15	PI_1	97	2	0	642933	0	
2016-Jan-05 11:22:17	PI_1	98	2	0	642933	0	
2016-Jan-05 11:22:19	PI_1	99	2	2	1405754	0	0,1
2016-Jan-05 11:22:21	PI_1	100	2	0	642933	0	
2016-Jan-05 11:22:23	PI_1	101	2	2	1405754	0	0,1
2016-Jan-05 11:22:25	PI_1	102	2	2	1405754	0	0,1
2016-Jan-05 11:22:27	PI_1	103	2	0	642933	0	
2016-Jan-05 11:22:29	PI_1	104	2	2	1405754	0	0,1
2016-Jan-05 11:22:31	PI_1	105	2	0	642933	0	
2016-Jan-05 11:22:33	PI_1	106	2	0	642933	0	
2016-Jan-05 11:22:35	PI_1	107	2	0	642933	0	
2016-Jan-05 11:22:37	PI_1	108	2	0	642933	0	
2016-Jan-05 11:22:39	PI_1	109	2	2	1405754	0	0,1
2016-Jan-05 11:22:41	PI_1	110	2	0	642933	0	
2016-Jan-05 11:22:43	PI_1	111	2	2	1405754	0	0,1
2016-Jan-05 11:22:45	PI_1	112	2	0	642933	0	
2016-Jan-05 11:22:47	PI_1	113	2	2	1405754	0	0,1
2016-Jan-05 11:22:49	PI_1	114	2	0	642933	0	
2016-Jan-05 11:22:51	PI_1	115	2	2	1405754	0	0,1
2016-Jan-05 11:22:53	PI_1	116	2	2	1405754	0	0,1
2016-Jan-05 11:22:55	PI_1	117	2	0	642933	0	
2016-Jan-05 11:22:57	PI_1	118	2	2	1405754	0	0,1
2016-Jan-05 11:22:59	PI_1	119	2	0	642933	0	
2016-Jan-05 11:23:01	PI_1	120	2	2	1405754	0	0,1
2016-Jan-05 11:23:03	PI_1	121	2	0	642933	0	
2016-Jan-05 11:23:05	PI_1	122	2	0	642933	0	
2016-Jan-05 11:23:07	PI_1	123	2	0	642933	0	
2016-Jan-05 11:23:09	PI_1	124	2	0	642933	0	
2016-Jan-05 11:23:11	PI_1	125	2	2	1405754	0	0,1
2016-Jan-05 11:23:13	PI_1	126	2	0	642933	0	
2016-Jan-05 11:23:15	PI_1	127	2	2	1405754	0	0,1
2016-Jan-05 11:23:17	PI_1	128	2	0	642933	0	
2016-Jan-05 11:23:19	PI_1	129	2	2	1405754	0	0,1
2016-Jan-05 11:23:21	PI_1	130	2	0	642933	0	
2016-Jan-05 11:23:23	PI_1	131	2	0	642933	0	
2016-Jan-05 11:23:25	PI_1	132	2	2	1405754	0	0,1
2016-Jan-05 11:23:27	PI_1	133	2	2	1405754	0	0,1
2016-Jan-05 11:23:29	PI_1	134	2	0	642933	0	
2016-Jan-05 11:23:31	PI_1	135	2	2	1405754	0	0,1
2016-Jan-05 11:23:33	PI_1	136	2	0	642933	0	
2016-Jan-05 11:23:35	PI_1	137	2	0	642933	0	
2016-Jan-05 11:23:37	PI_1	138	2	0	642933	0	
2016-Jan-05 11:23:39	PI_1	139	2	0	642933	0	
2016-Jan-05 11:23:41	PI_1	140	2	0	642933	0	
2016-Jan-05 11:23:43	PI_1	141	2	2	1405754	0	0,1
2016-Jan-05 11:23:45	PI_1	142	2	0	642933	0	
2016-Jan-05 11:23:47	PI_1	143	2	2	1405754	0	0,1
2016-Jan-05 11:23:49	PI_1	144	2	2	1405754	0	0,1
2016-Jan-05 11:23:51	PI_1	145	2	2	1405754	0	0,1
2016-Jan-05 11:23:53	PI_1	146	2	2	1405754	0	0,1
2016-Jan-05 11:23:55	PI_1	147	2	0	642933	0	
2016-Jan-05 11:23:57	PI_1	148	2	0	642933	0	
2016-Jan-05 11:23:59	PI_1	149	2	2	1405754	0	0,1
2016-Jan-05 11:24:01	PI_1	150	2	0	642933	0	
2016-Jan-05 11:24:03	PI_1	151	2	2	1405754	0	0,1
2016-Jan-05 11:24:05	PI_1	152	2	0	642933	0	
2016-Jan-05 11:24:07	PI_1	153	2	0	642933	0	
2016-Jan-05 11:24:09	PI_1	154	2	2	1405754	0	0,1
2016-Jan-05 11:24:11	PI_1	155	2	0	642933	0	
2016-Jan-05 11:24:13	PI_1	156	2	2	1405754	0	0,1
2016-Jan-05 11:24:15	PI_1	157	2	0	642933	0	
2016-Jan-05 11:24:17	PI_1	158	2	0	642933	0	
2016-Jan-05 11:24:19	PI_1	159	2	0	642933	0	
2016-Jan-05 11:24:21	PI_1	160	2	0	642933	0	
2016-Jan-05 11:24:23	PI_1	161	2	2	1405754	0	0,1
2016-Jan-05 11:24:25	PI_1	162	2	0	642933	0	
2016-Jan-05 11:24:27	PI_1	163	2	0	642933	0	
2016-Jan-05 11:24:29	PI_1	164	2	2	1405754	0	0,1
2016-Jan-05 11:24:31	PI_1	165	2	0	642933	0	
2016-Jan-05 11:24:33	PI_1	166	2	0	642933	0	
2016-Jan-05 11:24:35	PI_1	167	2	2	1405754	0	0,1
2016-Jan-05 11:24:37	PI_1	168	2	0	642933	0	
2016-Jan-05 11:24:39	PI_1	169	2	2	1405754	0	0,1
2016-Jan-05 11:24:41	PI_1	170	2	2	1405754	0	0,1
2016-Jan-05 11:24:43	PI_1	171	2	0	642933	0	
2016-Jan-05 11:24:45	PI_1	172	2	2	1405754	0	0,1
2016-Jan-05 11:24:47	PI_1	173	2	0	642933	0	
2016-Jan-05 11:24:49	PI_1	174	2	0	642933	0	
2016-Jan-05 11:24:51	PI_1	175	2	0	642933	0	
2016-Jan-05 11:24:53	PI_1	176	2	0	642933	0	
2016-Jan-05 11:24:55	PI_1	177	2	0	642933	0	
2016-Jan-05 11:24:57	PI_1	178	2	2	1405754	0	0,1
2016-Jan-05 11:24:59	PI_1	179	2	0	642933	0	
2016-Jan-05 11:25:01	PI_1	180	2	0	642933	0	
2016-Jan-05 11:25:03	PI_1	181	2	0	642933	0	
2016-Jan-05 11:25:05	PI_1	182	2	0	642933	0	
2016-Jan-05 11:25:07	PI_1	183	2	2	1405754	0	0,1
2016-Jan-05 11:25:09	PI_1	184	2	0	642933	0	
2016-Jan-05 11:25:11	PI_1	185	2	0	642933	0	
2016-Jan-05 11:25:13	PI_1	186	2	2	1405754	0	0,1
2016-Jan-05 11:25:15	PI_1	187	2	0	642933	0	
2016-Jan-05 11:25:17	PI_1	188	2	2	1405754	0	0,1
2016-Jan-05 11:25:19	PI_1	189	2	2	1405754	0	0,1
2016-Jan-05 11:25:21	PI_1	190	2	0	642933	0	
2016-Jan-05 11:25:23	PI_1	191	2	0	642933	0	
2016-Jan-05 11:25:25	PI_1	192	2	2	1405754	0	0,1
2016-Jan-05 11:25:27	PI_1	193	2	2	1405754	0	0,1
2016-Jan-05 11:25:29	PI_1	194	2	0	642933	0	
2016-Jan-05 11:25:31	PI_1	195	2	2	1405754	0	0,1
2016-Jan-05 11:25:33	PI_1	196	2	0	642933	0	
2016-Jan-05 11:25:35	PI_1	197	2	2	1405754	0	0,1
2016-Jan-05 11:25:37	PI_1	198	2	0	642933	0	
2016-Jan-05 11:25:39	PI_1	199	2	2	1405754	0	0,1
2016-Jan-05 11:25:41	PI_1	200	2	0	642933	0	
2016-Jan-05 11:25:43	PI_1	201	2	2	1405754	0	0,1
2016-Jan-05 11:25:45	PI_1	202	2	0	642933	0	
2016-Jan-05 11:25:47	PI_1	203	2	2	1405754	0	0,1
2016-Jan-05 11:25:49	PI_1	204	2	0	642933	0	
2016-Jan-05 11:25:51	PI_1	205	2	2	1405754	0	0,1
2016-Jan-05 11:25:53	PI_1	206	2	0	642933	0	
2016-Jan-05 11:25:55	PI_1	207	2	0	642933	0	
2016-Jan-05 11:25:57	PI_1	208	2	2	1405754	0	0,1
2016-Jan-05 11:25:59	PI_1	209	2	0	642933	0	
2016-Jan-05 11:26:01	PI_1	210	2	2	1405754	0	0,1
2016-Jan-05 11:26:03	PI_1	211	2	0	642933	0	
2016-Jan-05 11:26:05	PI_1	212	2	0	642933	0	
2016-Jan-05 11:26:07	PI_1	213	2	0	642933	0	
2016-Jan-05 11:26:09	PI_1	214	2	0	642933	0	
2016-Jan-05 11:26:11	PI_1	215	2	0	642933	0	
2016-Jan-05 11:26:13	PI_1	216	2	0	642933	0	
2016-Jan-05 11:26:15	PI_1	217	2	0	642933	0	
2016-Jan-05 11:26:17	PI_1	218	2	0	642933	0	
2016-Jan-05 11:26:19	PI_1	219	2	2	1405754	0	0,1
2016-Jan-05 11:26:21	PI_1	220	2	0	642933	0	
2016-Jan-05 11:26:23	PI_1	221	2	2	1405754	0	0,1
2016-Jan-05 11:26:25	PI_1	222	2	0	642933	0	
2016-Jan-05 11:26:27	PI_1	223	2	0	642933	0	
2016-Jan-05 11:26:29	PI_1	224	2	2	1405754	0	0,1
2016-Jan-05 11:26:31	PI_1	225	2	1	997955	0	0
2016-Jan-05 11:26:33	PI_1	226	2	2	1405754	0	0,1
2016-Jan-05 11:26:35	PI_1	227	2	2	1405754	0	0,1
2016-Jan-05 11:26:37	PI_1	228	2	2	1405754	0	0,1
2016-Jan-05 11:26:39	PI_1	229	2	0	642933	0	
2016-Jan-05 11:26:41	PI_1	230	2	2	1405754	0	0,1
2016-Jan-05 11:26:43	PI_1	231	2	2	1405754	0	0,1
2016-Jan-05 11:26:45	PI_1	232	2	2	1405754	0	0,1
2016-Jan-05 11:26:47	PI_1	233	2	0	642933	0	
2016-Jan-05 11:26:49	PI_1	234	2	2	1405754	0	0,1
2016-Jan-05 11:26:51	PI_1	235	2	0	642933	0	
2016-Jan-05 11:26:53	PI_1	236	2	2	1405754	0	0,1
2016-Jan-05 11:26:55	PI_1	237	2	2	1405754	0	0,1
2016-Jan-05 11:26:57	PI_1	238	2	2	1405754	0	0,1
2016-Jan-05 11:26:59	PI_1	239	2	2	1405754	0	0,1
2016-Jan-05 11:27:01	PI_1	240	2	0	642933	0	
2016-Jan-05 11:27:03	PI_1	241	2	2	1405754	0	0,1
2016-Jan-05 11:27:05	PI_1	242	2	2	1405754	0	0,1
2016-Jan-05 11:27:07	PI_1	243	2	2	1405754	0	0,1
2016-Jan-05 11:27:09	PI_1	244	2	0	642933	0	
2016-Jan-05 11:27:11	PI_1	245	2	2	1405754	0	0,1
2016-Jan-05 11:27:13	PI_1	246	2	2	1405754	0	0,1
2016-Jan-05 11:27:15	PI_1	247	2	0	642933	0	
2016-Jan-05 11:27:17	PI_1	248	2	2	1405754	0	0,1
2016-Jan-05 11:27:19	PI_1	249	2	2	1405754	0	0,1
2016-Jan-05 11:27:21	PI_1	250	2	0	642933	0	
2016-Jan-05 11:27:23	PI_1	251	2	2	1405754	0	0,1
2016-Jan-05 11:27:25	PI_1	252	2	0	642933	0	
2016-Jan-05 11:27:27	PI_1	253	2	0	642933	0	
2016-Jan-05 11:27:29	PI_1	254	2	2	1405754	0	0,1
2016-Jan-05 11:27:31	PI_1	255	2	0	642933	0	
2016-Jan-05 11:27:33	PI_1	256	2	0	642933	0	
2016-Jan-05 11:27:35	PI_1	257	2	0	642933	0	
2016-Jan-05 11:27:37	PI_1	258	2	2	1405754	0	0,1
2016-Jan-05 11:27:39	PI_1	259	2	0	642933	0	
2016-Jan-05 11:27:41	PI_1	260	2	0	642933	0	
2016-Jan-05 11:27:43	PI_1	261	2	0	642933	0	
2016-Jan-05 11:27:45	PI_1	262	2	2	1405754	0	0,1
2016-Jan-05 11:27:47	PI_1	263	2	0	642933	0	
2016-Jan-05 11:27:49	PI_1	264	2	0	642933	0	
2016-Jan-05 11:27:51	PI_1	265	2	2	1405754	0	0,1
2016-Jan-05 11:27:53	PI_1	266	2	0	642933	0	
2016-Jan-05 11:27:55	PI_1	267	2	0	642933	0	
2016-Jan-05 11:27:57	PI_1	268	2	0	642933	0	
2016-Jan-05 11:27:59	PI_1	269	2	0	642933	0	
2016-Jan-05 11:28:01	PI_1	270	2	0	642933	0	
2016-Jan-05 11:28:03	PI_1	271	2	0	642933	0	
2016-Jan-05 11:28:05	PI_1	272	2	2	1405754	0	0,1
2016-Jan-05 11:28:07	PI_1	273	2	0	642933	0	
2016-Jan-05 11:28:09	PI_1	274	2	0	642933	0	
2016-Jan-05 11:28:11	PI_1	275	2	0	642933	0	
2016-Jan-05 11:28:13	PI_1	276	2	0	642933	0	
2016-Jan-05 11:28:15	PI_1	277	2	0	642933	0	
2016-Jan-05 11:28:17	PI_1	278	2	0	642933	0	
2016-Jan-05 11:28:19	PI_1	279	2	0	642933	0	
2016-Jan-05 11:28:21	PI_1	280	2	0	642933	0	
2016-Jan-05 11:28:23	PI_1	281	2	2	1405754	0	0,1
2016-Jan-05 11:28:25	PI_1	282	2	0	642933	0	
2016-Jan-05 11:28:27	PI_1	283	2	2	1405754	0	0,1
2016-Jan-05 11:28:29	PI_1	284	2	2	1405754	0	0,1
2016-Jan-05 11:28:31	PI_1	285	2	2	1405754	0	0,1
2016-Jan-05 11:28:33	PI_1	286	2	0	642933	0	
2016-Jan-05 11:28:35	PI_1	287	2	2	1405754	0	0,1
2016-Jan-05 11:28:37	PI_1	288	2	2	1405754	0	0,1
2016-Jan-05 11:28:39	PI_1	289	2	2	1405754	0	0,1
2016-Jan-05 11:28:41	PI_1	290	2	2	1405754	0	0,1
2016-Jan-05 11:28:43	PI_1	291	2	2	1405754	0	0,1
2016-Jan-05 11:28:45	PI_1	292	2	0	642933	0	
2016-Jan-05 11:28:47	PI_1	293	2	2	1405754	0	0,1
2016-Jan-05 11:28:49	PI_1	294	2	2	1405754	0	0,1
2016-Jan-05 11:28:51	PI_1	295	2	0	642933	0	
2016-Jan-05 11:28:53	PI_1	296	2	2	1405754	0	0,1
2016-Jan-05 11:28:55	PI_1	297	2	0	642933	0	
2016-Jan-05 11:28:57	PI_1	298	2	0	642933	0	
2016-Jan-05 11:28:59	PI_1	299	2	2	1405754	0	0,1
2016-Jan-05 11:29:01	PI_1	300	2	1	997955	0	0
2016-Jan-05 11:29:03	PI_1	301	2	0	642933	0	
2016-Jan-05 11:29:05	PI_1	302	2	1	997955	0	0
2016-Jan-05 11:29:07	PI_1	303	2	1	997955	0	0
2016-Jan-05 11:29:09	PI_1	304	2	2	1405754	0	0,1
2016-Jan-05 11:29:11	PI_1	305	2	2	1405754	0	0,1
2016-Jan-05 11:29:13	PI_1	306	2	0	642933	0	
2016-Jan-05 11:29:15	PI_1	307	2	2	1405754	0	0,1
2016-Jan-05 11:29:17	PI_1	308	2	2	1405754	0	0,1
2016-Jan-05 11:29:19	PI_1	309	2	2	1405754	0	0,1
2016-Jan-05 11:29:21	PI_1	310	2	0	642933	0	
2016-Jan-05 11:29:23	PI_1	311	2	2	1405754	0	0,1
2016-Jan-05 11:29:25	PI_1	312	2	2	1405754	0	0,1
2016-Jan-05 11:29:27	PI_1	313	2	0	642933	0	
2016-Jan-05 11:29:29	PI_1	314	2	2	1405754	0	0,1
2016-Jan-05 11:29:31	PI_1	315	2	0	642933	0	
2016-Jan-05 11:29:33	PI_1	316	2	2	1405754	0	0,1
2016-Jan-05 11:29:35	PI_1	317	2	0	642933	0	
2016-Jan-05 11:29:37	PI_1	318	2	2	1405754	0	0,1
2016-Jan-05 11:29:39	PI_1	319	2	0	642933	0	
2016-Jan-05 11:29:41	PI_1	320	2	0	642933	0	
2016-Jan-05 11:29:43	PI_1	321	2	2	1405754	0	0,1
2016-Jan-05 11:29:45	PI_1	322	2	0	642933	0	
2016-Jan-05 11:29:47	PI_1	323	2	0	642933	0	
2016-Jan-05 11:29:49	PI_1	324	2	0	642933	0	
2016-Jan-05 11:29:51	PI_1	325	2	2	1405754	0	0,1
2016-Jan-05 11:29:53	PI_1	326	2	0	642933	0	
2016-Jan-05 11:29:55	PI_1	327	2	0	642933	0	
2016-Jan-05 11:29:57	PI_1	328	2	2	1405754	0	0,1
2016-Jan-05 11:29:59	PI_1	329	2	0	642933	0	
2016-Jan-05 11:30:01	PI_1	330	2	2	1405754	0	0,1
2016-Jan-05 11:30:03	PI_1	331	2	2	1405754	0	0,1
2016-Jan-05 11:30:05	PI_1	332	2	1	997955	0	0
2016-Jan-05 11:30:07	PI_1	333	2	1	997955	0	0
2016-Jan-05 11:30:09	PI_1	334	2	1	997955	0	0
2016-Jan-05 11:30:11	PI_1	335	2	2	1405754	0	0,1
2016-Jan-05 11:30:13	PI_1	336	2	2	1405754	0	0,1
2016-Jan-05 11:30:15	PI_1	337	2	0	642933	0	
2016-Jan-05 11:30:17	PI_1	338	2	0	642933	0	
2016-Jan-05 11:30:19	PI_1	339	2	2	1405754	0	0,1
2016-Jan-05 11:30:21	PI_1	340	2	2	1405754	0	0,1
2016-Jan-05 11:30:23	PI_1	341	2	0	642933	0	
2016-Jan-05 11:30:25	PI_1	342	2	2	1405754	0	0,1
2016-Jan-05 11:30:27	PI_1	343	2	0	642933	0	
2016-Jan-05 11:30:29	PI_1	344	2	0	642933	0	
2016-Jan-05 11:30:31	PI_1	345	2	2	1405754	0	0,1
2016-Jan-05 11:30:33	PI_1	346	2	0	642933	0	
2016-Jan-05 11:30:35	PI_1	347	2	2	1405754	0	0,1
2016-Jan-05 11:30:37	PI_1	348	2	2	1405754	0	0,1
2016-Jan-05 11:30:39	PI_1	349	2	0	642933	0	
2016-Jan-05 11:30:41	PI_1	350	2	2	1405754	0	0,1
2016-Jan-05 11:30:43	PI_1	351	2	0	642933	0	
2016-Jan-05 11:30:45	PI_1	352	2	2	1405754	0	0,1
2016-Jan-05 11:30:47	PI_1	353	2	0	642933	0	
2016-Jan-05 11:30:49	PI_1	354	2	0	642933	0	
2016-Jan-05 11:30:51	PI_1	355	2	2	1405754	0	0,1
2016-Jan-05 11:30:53	PI_1	356	2	0	642933	0	
2016-Jan-05 11:30:55	PI_1	357	2	2	1405754	0	0,1
2016-Jan-05 11:30:57	PI_1	358	2	0	642933	0	
2016-Jan-05 11:30:59	PI_1	359	2	2	1405754	0	0,1
2016-Jan-05 11:31:01	PI_1	360	2	0	642933	0	
2016-Jan-05 11:31:03	PI_1	361	2	0	642933	0	
2016-Jan-05 11:31:05	PI_1	362	2	0	642933	0	
2016-Jan-05 11:31:07	PI_1	363	2	2	1405754	0	0,1
2016-Jan-05 11:31:09	PI_1	364	2	0	642933	0	
2016-Jan-05 11:31:11	PI_1	365	2	0	642933	0	
2016-Jan-05 11:31:13	PI_1	366	2	2	1405754	0	0,1
2016-Jan-05 11:31:15	PI_1	367	2	2	1405754	0	0,1
2016-Jan-05 11:31:17	PI_1	368	2	2	1405754	0	0,1
2016-Jan-05 11:31:19	PI_1	369	2	2	1405754	0	0,1
2016-Jan-05 11:31:21	PI_1	370	2	0	642933	0	
2016-Jan-05 11:31:23	PI_1	371	2	2	1405754	0	0,1
2016-Jan-05 11:31:25	PI_1	372	2	0	642933	0	
2016-Jan-05 11:31:27	PI_1	373	2	2	1405754	0	0,1
2016-Jan-05 11:31:29	PI_1	374	2	0	642933	0	
2016-Jan-05 11:31:31	PI_1	375	2	2	1405754	0	0,1
2016-Jan-05 11:31:33	PI_1	376	2	0	642933	0	
2016-Jan-05 11:31:35	PI_1	377	2	2	1405754	0	0,1
2016-Jan-05 11:31:37	PI_1	378	2	0	642933	0	
2016-Jan-05 11:31:39	PI_1	379	2	0	642933	0	
2016-Jan-05 11:31:41	PI_1	380	2	2	1405754	0	0,1
2016-Jan-05 11:31:43	PI_1	381	2	0	642933	0	
2016-Jan-05 11:31:45	PI_1	382	2	0	642933	0	
2016-Jan-05 11:31:47	PI_1	383	2	0	642933	0	
2016-Jan-05 11:31:49	PI_1	384	2	2	1405754	0	0,1
2016-Jan-05 11:31:51	PI_1	385	2	0	642933	0	
2016-Jan-05 11:31:53	PI_1	386	2	0	642933	0	
2016-Jan-05 11:31:55	PI_1	387	2	2	1405754	0	0,1
2016-Jan-05 11:31:57	PI_1	388	2	0	642933	0	
2016-Jan-05 11:31:59	PI_1	389	2	2	1405754	0	0,1
2016-Jan-05 11:32:01	PI_1	390	2	0	642933	0	
2016-Jan-05 11:32:03	PI_1	391	2	2	1405754	0	0,1
2016-Jan-05 11:32:05	PI_1	392	2	0	642933	0	
2016-Jan-05 11:32:07	PI_1	393	2	0	642933	0	
2016-Jan-05 11:32:09	PI_1	394	2	0	642933	0	
2016-Jan-05 11:32:11	PI_1	395	2	2	1405754	0	0,1
2016-Jan-05 11:32:13	PI_1	396	2	0	642933	0	
2016-Jan-05 11:32:15	PI_1	397	2	0	642933	0	
2016-Jan-05 11:32:17	PI_1	398	2	2	1405754	0	0,1
2016-Jan-05 11:32:19	PI_1	399	2	0	642933	0	
2016-Jan-05 11:32:21	PI_1	400	2	0	642933	0	
2016-Jan-05 11:32:23	PI_1	401	2	2	1405754	0	0,1
2016-Jan-05 11:32:25	PI_1	402	2	0	642933	0	
2016-Jan-05 11:32:27	PI_1	403	2	0	642933	0	
2016-Jan-05 11:32:29	PI_1	404	2	0	642933	0	
2016-Jan-05 11:32:31	PI_1	405	2	0	642933	0	
2016-Jan-05 11:32:33	PI_1	406	2	0	642933	0	
2016-Jan-05 11:32:35	PI_1	407	2	0	642933	0	
2016-Jan-05 11:32:37	PI_1	408	2	0	642933	0	
2016-Jan-05 11:32:39	PI_1	409	2	0	642933	0	
2016-Jan-05 11:32:41	PI_1	410	2	0	642933	0	
2016-Jan-05 11:32:43	PI_1	411	2	0	642933	0	
